row_id,population_id,main_id,name,year,buffer_size,total_population,geometry
landcover-6e9b2449-2030-1,ON-MAIN-6e9b2449,ON-MAIN-6e9b2449,Coleman,2030,10km,4436.830724503991,POINT (-81.3397 46.6771)
landcover-6e9b2449-2030-2,ON-MAIN-6e9b2449,ON-MAIN-6e9b2449,Coleman,2030,50km,183479.0613918766,POINT (-81.3397 46.6771)
landcover-206041d1-2025-1,ON-MAIN-206041d1,ON-MAIN-206041d1,Fraser,2025,10km,5059.70523214403,POINT (-81.3404 46.6633)
landcover-206041d1-2025-2,ON-MAIN-206041d1,ON-MAIN-206041d1,Fraser,2025,50km,175923.18031794048,POINT (-81.3404 46.6633)
landcover-206041d1-2030-1,ON-MAIN-206041d1,ON-MAIN-206041d1,Fraser,2030,10km,5270.57391621437,POINT (-81.3404 46.6633)
landcover-206041d1-2030-2,ON-MAIN-206041d1,ON-MAIN-206041d1,Fraser,2030,50km,183723.04817861773,POINT (-81.3404 46.6633)
landcover-ed85ac94-2025-1,ON-MAIN-ed85ac94,ON-MAIN-ed85ac94,Strathcona,2025,10km,4868.238471031584,POINT (-81.3427 46.6734)
landcover-ed85ac94-2025-2,ON-MAIN-ed85ac94,ON-MAIN-ed85ac94,Strathcona,2025,50km,175715.4037814872,POINT (-81.3427 46.6734)
landcover-ed85ac94-2030-1,ON-MAIN-ed85ac94,ON-MAIN-ed85ac94,Strathcona,2030,10km,5075.370823326473,POINT (-81.3427 46.6734)
landcover-ed85ac94-2030-2,ON-MAIN-ed85ac94,ON-MAIN-ed85ac94,Strathcona,2030,50km,183507.15757711505,POINT (-81.3427 46.6734)
landcover-f8313ebd-2025-1,ON-MAIN-f8313ebd,ON-MAIN-f8313ebd,Kidd Creek,2025,10km,1.6844060919247568,POINT (-81.37 48.6894)
landcover-f8313ebd-2025-2,ON-MAIN-f8313ebd,ON-MAIN-f8313ebd,Kidd Creek,2025,50km,55048.139337089175,POINT (-81.37 48.6894)
landcover-f8313ebd-2030-1,ON-MAIN-f8313ebd,ON-MAIN-f8313ebd,Kidd Creek,2030,10km,1.7267793379724026,POINT (-81.37 48.6894)
landcover-f8313ebd-2030-2,ON-MAIN-f8313ebd,ON-MAIN-f8313ebd,Kidd Creek,2030,50km,56714.14948221517,POINT (-81.37 48.6894)
landcover-7001a391-2025-1,ON-MAIN-7001a391,ON-MAIN-7001a391,McCreedy West,2025,10km,5069.753997769792,POINT (-81.39894 46.638059)
landcover-7001a391-2025-2,ON-MAIN-7001a391,ON-MAIN-7001a391,McCreedy West,2025,50km,174585.92598479346,POINT (-81.39894 46.638059)
landcover-7001a391-2030-1,ON-MAIN-7001a391,ON-MAIN-7001a391,McCreedy West,2030,10km,5290.230866743599,POINT (-81.39894 46.638059)
landcover-7001a391-2030-2,ON-MAIN-7001a391,ON-MAIN-7001a391,McCreedy West,2030,50km,182315.8850941494,POINT (-81.39894 46.638059)
landcover-28f3f0fc-2025-1,ON-MAIN-28f3f0fc,ON-MAIN-28f3f0fc,Totten,2025,10km,1328.96241551765,POINT (-81.454839 46.381174)
landcover-28f3f0fc-2025-2,ON-MAIN-28f3f0fc,ON-MAIN-28f3f0fc,Totten,2025,50km,175455.12983128717,POINT (-81.454839 46.381174)
landcover-28f3f0fc-2030-1,ON-MAIN-28f3f0fc,ON-MAIN-28f3f0fc,Totten,2030,10km,1373.3171041598691,POINT (-81.454839 46.381174)
landcover-28f3f0fc-2030-2,ON-MAIN-28f3f0fc,ON-MAIN-28f3f0fc,Totten,2030,50km,183100.53471283533,POINT (-81.454839 46.381174)
landcover-f3e6ff08-2025-1,ON-MAIN-f3e6ff08,ON-MAIN-f3e6ff08,Timmins West,2025,10km,81.48100279221288,POINT (-81.549826 48.383275)
landcover-f3e6ff08-2025-2,ON-MAIN-f3e6ff08,ON-MAIN-f3e6ff08,Timmins West,2025,50km,48523.14627629095,POINT (-81.549826 48.383275)
landcover-f3e6ff08-2030-1,ON-MAIN-f3e6ff08,ON-MAIN-f3e6ff08,Timmins West,2030,10km,84.78710542404299,POINT (-81.549826 48.383275)
landcover-f3e6ff08-2030-2,ON-MAIN-f3e6ff08,ON-MAIN-f3e6ff08,Timmins West,2030,50km,49994.71218223432,POINT (-81.549826 48.383275)
landcover-1c674cd0-2025-1,ON-MAIN-1c674cd0,ON-MAIN-1c674cd0,Borden,2025,10km,284.7443131652442,POINT (-83.260981 47.871883)
landcover-1c674cd0-2025-2,ON-MAIN-1c674cd0,ON-MAIN-1c674cd0,Borden,2025,50km,3002.2308054319583,POINT (-83.260981 47.871883)
landcover-1c674cd0-2030-1,ON-MAIN-1c674cd0,ON-MAIN-1c674cd0,Borden,2030,10km,286.597208019335,POINT (-83.260981 47.871883)
landcover-1c674cd0-2030-2,ON-MAIN-1c674cd0,ON-MAIN-1c674cd0,Borden,2030,50km,3093.1907189979684,POINT (-83.260981 47.871883)
landcover-687b8c8d-2025-1,ON-MAIN-687b8c8d,ON-MAIN-687b8c8d,Island,2025,10km,86.88008238958633,POINT (-84.449604 48.285667)
landcover-687b8c8d-2025-2,ON-MAIN-687b8c8d,ON-MAIN-687b8c8d,Island,2025,50km,4180.965277757278,POINT (-84.449604 48.285667)
landcover-687b8c8d-2030-1,ON-MAIN-687b8c8d,ON-MAIN-687b8c8d,Island,2030,10km,89.3484395023125,POINT (-84.449604 48.285667)
landcover-687b8c8d-2030-2,ON-MAIN-687b8c8d,ON-MAIN-687b8c8d,Island,2030,50km,4312.2188655648915,POINT (-84.449604 48.285667)
landcover-8825d90d-2025-1,ON-MAIN-8825d90d,ON-MAIN-8825d90d,Magino,2025,10km,715.6691753230131,POINT (-84.45744 48.28869)
landcover-8825d90d-2025-2,ON-MAIN-8825d90d,ON-MAIN-8825d90d,Magino,2025,50km,4180.876533809898,POINT (-84.45744 48.28869)
landcover-8825d90d-2030-1,ON-MAIN-8825d90d,ON-MAIN-8825d90d,Magino,2030,10km,737.3165913625273,POINT (-84.45744 48.28869)
landcover-8825d90d-2030-2,ON-MAIN-8825d90d,ON-MAIN-8825d90d,Magino,2030,50km,4312.1328117983485,POINT (-84.45744 48.28869)
landcover-f4fc3276-2025-1,ON-MAIN-f4fc3276,ON-MAIN-f4fc3276,Sugar Zone,2025,10km,10.259668627055362,POINT (-85.00401 48.80496)
landcover-f4fc3276-2025-2,ON-MAIN-f4fc3276,ON-MAIN-f4fc3276,Sugar Zone,2025,50km,2133.6679894779227,POINT (-85.00401 48.80496)
landcover-f4fc3276-2030-1,ON-MAIN-f4fc3276,ON-MAIN-f4fc3276,Sugar Zone,2030,10km,10.570947870146483,POINT (-85.00401 48.80496)
landcover-f4fc3276-2030-2,ON-MAIN-f4fc3276,ON-MAIN-f4fc3276,Sugar Zone,2030,50km,2198.3597846963094,POINT (-85.00401 48.80496)
landcover-c5fefb01-2025-1,ON-MAIN-c5fefb01,ON-MAIN-c5fefb01,Mishi,2025,10km,3.499751068651676,POINT (-85.4525 48.11028)
landcover-c5fefb01-2025-2,ON-MAIN-c5fefb01,ON-MAIN-c5fefb01,Mishi,2025,50km,124.96325349188353,POINT (-85.4525 48.11028)
landcover-c5fefb01-2030-1,ON-MAIN-c5fefb01,ON-MAIN-c5fefb01,Mishi,2030,10km,3.6580834485357627,POINT (-85.4525 48.11028)
landcover-c5fefb01-2030-2,ON-MAIN-c5fefb01,ON-MAIN-c5fefb01,Mishi,2030,50km,129.9269786807035,POINT (-85.4525 48.11028)
landcover-cb85213a-2025-1,ON-MAIN-cb85213a,ON-MAIN-cb85213a,Eagle River,2025,10km,0.7785498802550137,POINT (-85.4619 47.9861)
landcover-cb85213a-2025-2,ON-MAIN-cb85213a,ON-MAIN-cb85213a,Eagle River,2025,50km,367.3235743075429,POINT (-85.4619 47.9861)
landcover-cb85213a-2030-1,ON-MAIN-cb85213a,ON-MAIN-cb85213a,Eagle River,2030,10km,0.7969112478313036,POINT (-85.4619 47.9861)
landcover-cb85213a-2030-2,ON-MAIN-cb85213a,ON-MAIN-cb85213a,Eagle River,2030,50km,378.01792442488477,POINT (-85.4619 47.9861)
landcover-6e9be24e-2025-1,ON-MAIN-6e9be24e,ON-MAIN-6e9be24e,Hemlo (Williams),2025,10km,7.206448414479382,POINT (-85.91598 48.695726)
landcover-6e9be24e-2025-2,ON-MAIN-6e9be24e,ON-MAIN-6e9be24e,Hemlo (Williams),2025,50km,7690.325250434114,POINT (-85.91598 48.695726)
landcover-6e9be24e-2030-1,ON-MAIN-6e9be24e,ON-MAIN-6e9be24e,Hemlo (Williams),2030,10km,7.395950512087438,POINT (-85.91598 48.695726)
landcover-6e9be24e-2030-2,ON-MAIN-6e9be24e,ON-MAIN-6e9be24e,Hemlo (Williams),2030,50km,7923.477333245719,POINT (-85.91598 48.695726)
landcover-a3c56a83-2025-1,ON-MAIN-a3c56a83,ON-MAIN-a3c56a83,Lac des Iles,2025,10km,3.502009090188949,POINT (-89.6105 49.1691)
landcover-a3c56a83-2025-2,ON-MAIN-a3c56a83,ON-MAIN-a3c56a83,Lac des Iles,2025,50km,42.45339571086447,POINT (-89.6105 49.1691)
landcover-a3c56a83-2030-1,ON-MAIN-a3c56a83,ON-MAIN-a3c56a83,Lac des Iles,2030,10km,3.4910088830802124,POINT (-89.6105 49.1691)
landcover-a3c56a83-2030-2,ON-MAIN-a3c56a83,ON-MAIN-a3c56a83,Lac des Iles,2030,50km,43.733924233394745,POINT (-89.6105 49.1691)
landcover-fefeaee4-2025-1,ON-MAIN-fefeaee4,ON-MAIN-fefeaee4,Musselwhite,2025,10km,0.0,POINT (-90.3636 52.6127)
landcover-fefeaee4-2025-2,ON-MAIN-fefeaee4,ON-MAIN-fefeaee4,Musselwhite,2025,50km,0.030124448414426297,POINT (-90.3636 52.6127)
landcover-fefeaee4-2030-1,ON-MAIN-fefeaee4,ON-MAIN-fefeaee4,Musselwhite,2030,10km,0.0,POINT (-90.3636 52.6127)
landcover-fefeaee4-2030-2,ON-MAIN-fefeaee4,ON-MAIN-fefeaee4,Musselwhite,2030,50km,0.03102969890460372,POINT (-90.3636 52.6127)
landcover-7f050560-2025-1,ON-MAIN-7f050560,ON-MAIN-7f050560,Red Lake,2025,10km,4395.204621791202,POINT (-93.732922 51.050557)
landcover-7f050560-2025-2,ON-MAIN-7f050560,ON-MAIN-7f050560,Red Lake,2025,50km,4671.737386451939,POINT (-93.732922 51.050557)
landcover-7f050560-2030-1,ON-MAIN-7f050560,ON-MAIN-7f050560,Red Lake,2030,10km,4529.8114553769055,POINT (-93.732922 51.050557)
landcover-7f050560-2030-2,ON-MAIN-7f050560,ON-MAIN-7f050560,Red Lake,2030,50km,4814.804961376554,POINT (-93.732922 51.050557)
landcover-0aadf28f-2025-1,ON-MAIN-0aadf28f,ON-MAIN-0aadf28f,Rainy River,2025,10km,207.89870088252735,POINT (-94.012 48.833)
landcover-0aadf28f-2025-2,ON-MAIN-0aadf28f,ON-MAIN-0aadf28f,Rainy River,2025,50km,12764.494969121723,POINT (-94.012 48.833)
landcover-0aadf28f-2030-1,ON-MAIN-0aadf28f,ON-MAIN-0aadf28f,Rainy River,2030,10km,214.3146477404872,POINT (-94.012 48.833)
landcover-0aadf28f-2030-2,ON-MAIN-0aadf28f,ON-MAIN-0aadf28f,Rainy River,2030,50km,13257.336634593417,POINT (-94.012 48.833)
landcover-915d9faa-2025-1,MB-MAIN-915d9faa,MB-MAIN-915d9faa,Tanco,2025,10km,30.291091309394687,POINT (-95.4502 50.4291)
landcover-915d9faa-2025-2,MB-MAIN-915d9faa,MB-MAIN-915d9faa,Tanco,2025,50km,7610.944984862828,POINT (-95.4502 50.4291)
landcover-915d9faa-2030-1,MB-MAIN-915d9faa,MB-MAIN-915d9faa,Tanco,2030,10km,31.0990457739681,POINT (-95.4502 50.4291)
landcover-915d9faa-2030-2,MB-MAIN-915d9faa,MB-MAIN-915d9faa,Tanco,2030,50km,7830.438640164977,POINT (-95.4502 50.4291)
landcover-e0a6250e-2025-1,MB-MAIN-e0a6250e,MB-MAIN-e0a6250e,Thompson (T-1 and T-3),2025,10km,15100.627835306557,POINT (-97.8444 55.7152)
landcover-e0a6250e-2025-2,MB-MAIN-e0a6250e,MB-MAIN-e0a6250e,Thompson (T-1 and T-3),2025,50km,15740.876173177428,POINT (-97.8444 55.7152)
landcover-e0a6250e-2030-1,MB-MAIN-e0a6250e,MB-MAIN-e0a6250e,Thompson (T-1 and T-3),2030,10km,15503.736232841042,POINT (-97.8444 55.7152)
landcover-e0a6250e-2030-2,MB-MAIN-e0a6250e,MB-MAIN-e0a6250e,Thompson (T-1 and T-3),2030,50km,16161.117336845637,POINT (-97.8444 55.7152)
landcover-0898e255-2025-1,MB-MAIN-0898e255,MB-MAIN-0898e255,Stall Lake,2025,10km,806.9947953016863,POINT (-99.9451 54.85692)
landcover-0898e255-2025-2,MB-MAIN-0898e255,MB-MAIN-0898e255,Stall Lake,2025,50km,822.9248216164997,POINT (-99.9451 54.85692)
landcover-0898e255-2030-1,MB-MAIN-0898e255,MB-MAIN-0898e255,Stall Lake,2030,10km,828.3661498898749,POINT (-99.9451 54.85692)
landcover-0898e255-2030-2,MB-MAIN-0898e255,MB-MAIN-0898e255,Stall Lake,2030,50km,844.7180459458614,POINT (-99.9451 54.85692)
landcover-da0b5c3d-2025-1,MB-MAIN-da0b5c3d,MB-MAIN-da0b5c3d,New Britannia,2025,10km,810.6312514424284,POINT (-100.024002 54.886349)
landcover-da0b5c3d-2025-2,MB-MAIN-da0b5c3d,MB-MAIN-da0b5c3d,New Britannia,2025,50km,822.9248216164997,POINT (-100.024002 54.886349)
landcover-da0b5c3d-2030-1,MB-MAIN-da0b5c3d,MB-MAIN-da0b5c3d,New Britannia,2030,10km,832.0989090173629,POINT (-100.024002 54.886349)
landcover-da0b5c3d-2030-2,MB-MAIN-da0b5c3d,MB-MAIN-da0b5c3d,New Britannia,2030,50km,844.7180459458614,POINT (-100.024002 54.886349)
landcover-be5b3dc8-2025-1,MB-MAIN-be5b3dc8,MB-MAIN-be5b3dc8,Lalor Lake,2025,10km,779.4719626510848,POINT (-100.13333 54.86667)
landcover-be5b3dc8-2025-2,MB-MAIN-be5b3dc8,MB-MAIN-be5b3dc8,Lalor Lake,2025,50km,822.9248216164997,POINT (-100.13333 54.86667)
landcover-be5b3dc8-2030-1,MB-MAIN-be5b3dc8,MB-MAIN-be5b3dc8,Lalor Lake,2030,10km,800.1144396854979,POINT (-100.13333 54.86667)
landcover-be5b3dc8-2030-2,MB-MAIN-be5b3dc8,MB-MAIN-be5b3dc8,Lalor Lake,2030,50km,844.7180459458614,POINT (-100.13333 54.86667)
landcover-22ce14be-2025-1,SK-MAIN-22ce14be,SK-MAIN-22ce14be,Santoy,2025,10km,0.0,POINT (-103.414571 55.66778)
landcover-22ce14be-2025-2,SK-MAIN-22ce14be,SK-MAIN-22ce14be,Santoy,2025,50km,0.0,POINT (-103.414571 55.66778)
landcover-22ce14be-2030-1,SK-MAIN-22ce14be,SK-MAIN-22ce14be,Santoy,2030,10km,0.0,POINT (-103.414571 55.66778)
landcover-22ce14be-2030-2,SK-MAIN-22ce14be,SK-MAIN-22ce14be,Santoy,2030,50km,0.0,POINT (-103.414571 55.66778)
landcover-29afbdb5-2025-1,SK-MAIN-29afbdb5,SK-MAIN-29afbdb5,Seabee,2025,10km,0.0,POINT (-103.622257 55.683772)
landcover-29afbdb5-2025-2,SK-MAIN-29afbdb5,SK-MAIN-29afbdb5,Seabee,2025,50km,0.0,POINT (-103.622257 55.683772)
landcover-29afbdb5-2030-1,SK-MAIN-29afbdb5,SK-MAIN-29afbdb5,Seabee,2030,10km,0.0,POINT (-103.622257 55.683772)
landcover-29afbdb5-2030-2,SK-MAIN-29afbdb5,SK-MAIN-29afbdb5,Seabee,2030,50km,0.0,POINT (-103.622257 55.683772)
landcover-60ba74c4-2025-1,SK-MAIN-60ba74c4,SK-MAIN-60ba74c4,McClean Lake,2025,10km,0.0,POINT (-103.8361 58.3472)
landcover-60ba74c4-2025-2,SK-MAIN-60ba74c4,SK-MAIN-60ba74c4,McClean Lake,2025,50km,1533.2973001061473,POINT (-103.8361 58.3472)
landcover-60ba74c4-2030-1,SK-MAIN-60ba74c4,SK-MAIN-60ba74c4,McClean Lake,2030,10km,0.0,POINT (-103.8361 58.3472)
landcover-60ba74c4-2030-2,SK-MAIN-60ba74c4,SK-MAIN-60ba74c4,McClean Lake,2030,50km,1593.1467831470654,POINT (-103.8361 58.3472)
landcover-91cf5448-2025-1,SK-MAIN-91cf5448,SK-MAIN-91cf5448,Cigar Lake,2025,10km,2.7084624231792986,POINT (-104.54123 58.06819)
landcover-91cf5448-2025-2,SK-MAIN-91cf5448,SK-MAIN-91cf5448,Cigar Lake,2025,50km,10.639465166488662,POINT (-104.54123 58.06819)
landcover-91cf5448-2030-1,SK-MAIN-91cf5448,SK-MAIN-91cf5448,Cigar Lake,2030,10km,3.311615034152055,POINT (-104.54123 58.06819)
landcover-91cf5448-2030-2,SK-MAIN-91cf5448,SK-MAIN-91cf5448,Cigar Lake,2030,50km,11.348342223005602,POINT (-104.54123 58.06819)
landcover-d3c471e8-2025-1,SK-MAIN-d3c471e8,SK-MAIN-d3c471e8,McArthur River,2025,10km,0.0,POINT (-105.053 57.7637)
landcover-d3c471e8-2025-2,SK-MAIN-d3c471e8,SK-MAIN-d3c471e8,McArthur River,2025,50km,2.7084624231792986,POINT (-105.053 57.7637)
landcover-d3c471e8-2030-1,SK-MAIN-d3c471e8,SK-MAIN-d3c471e8,McArthur River,2030,10km,0.0,POINT (-105.053 57.7637)
landcover-d3c471e8-2030-2,SK-MAIN-d3c471e8,SK-MAIN-d3c471e8,McArthur River,2030,50km,3.311615034152055,POINT (-105.053 57.7637)
landcover-bb89158f-2025-1,SK-MAIN-bb89158f,SK-MAIN-bb89158f,Key Lake,2025,10km,0.0,POINT (-105.647 57.207)
landcover-bb89158f-2025-2,SK-MAIN-bb89158f,SK-MAIN-bb89158f,Key Lake,2025,50km,0.0,POINT (-105.647 57.207)
landcover-bb89158f-2030-1,SK-MAIN-bb89158f,SK-MAIN-bb89158f,Key Lake,2030,10km,0.0,POINT (-105.647 57.207)
landcover-bb89158f-2030-2,SK-MAIN-bb89158f,SK-MAIN-bb89158f,Key Lake,2030,50km,0.0,POINT (-105.647 57.207)
landcover-ae4fcc15-2025-1,SK-MAIN-ae4fcc15,SK-MAIN-ae4fcc15,Estevan,2025,10km,2543.4874229999846,POINT (-102.864956 49.087329)
landcover-ae4fcc15-2025-2,SK-MAIN-ae4fcc15,SK-MAIN-ae4fcc15,Estevan,2025,50km,23380.02782074867,POINT (-102.864956 49.087329)
landcover-ae4fcc15-2030-1,SK-MAIN-ae4fcc15,SK-MAIN-ae4fcc15,Estevan,2030,10km,2639.660143412202,POINT (-102.864956 49.087329)
landcover-ae4fcc15-2030-2,SK-MAIN-ae4fcc15,SK-MAIN-ae4fcc15,Estevan,2030,50km,24232.756730063335,POINT (-102.864956 49.087329)
landcover-a35bfc1b-2025-1,SK-MAIN-a35bfc1b,SK-MAIN-a35bfc1b,Poplar River,2025,10km,102.02465679517185,POINT (-105.472585 49.217566)
landcover-a35bfc1b-2025-2,SK-MAIN-a35bfc1b,SK-MAIN-a35bfc1b,Poplar River,2025,50km,5463.360875848862,POINT (-105.472585 49.217566)
landcover-a35bfc1b-2030-1,SK-MAIN-a35bfc1b,SK-MAIN-a35bfc1b,Poplar River,2030,10km,105.98871372898302,POINT (-105.472585 49.217566)
landcover-a35bfc1b-2030-2,SK-MAIN-a35bfc1b,SK-MAIN-a35bfc1b,Poplar River,2030,50km,5680.867460440292,POINT (-105.472585 49.217566)
landcover-526c6c76-2025-1,AB-MAIN-526c6c76,AB-MAIN-526c6c76,Genesee,2025,10km,880.8025685003483,POINT (-114.267236 53.323876)
landcover-526c6c76-2025-2,AB-MAIN-526c6c76,AB-MAIN-526c6c76,Genesee,2025,50km,394981.7311246106,POINT (-114.267236 53.323876)
landcover-526c6c76-2030-1,AB-MAIN-526c6c76,AB-MAIN-526c6c76,Genesee,2030,10km,925.8910312296274,POINT (-114.267236 53.323876)
landcover-526c6c76-2030-2,AB-MAIN-526c6c76,AB-MAIN-526c6c76,Genesee,2030,50km,416496.93866943894,POINT (-114.267236 53.323876)
landcover-0c614cfb-2025-1,AB-MAIN-0c614cfb,AB-MAIN-0c614cfb,Coal Valley,2025,10km,0.0,POINT (-116.786616 53.072796)
landcover-0c614cfb-2025-2,AB-MAIN-0c614cfb,AB-MAIN-0c614cfb,Coal Valley,2025,50km,505.8668987430557,POINT (-116.786616 53.072796)
landcover-0c614cfb-2030-1,AB-MAIN-0c614cfb,AB-MAIN-0c614cfb,Coal Valley,2030,10km,0.0,POINT (-116.786616 53.072796)
landcover-0c614cfb-2030-2,AB-MAIN-0c614cfb,AB-MAIN-0c614cfb,Coal Valley,2030,50km,525.2597575185856,POINT (-116.786616 53.072796)
landcover-a67a8e37-2025-1,AB-MAIN-a67a8e37,AB-MAIN-a67a8e37,Vista,2025,10km,43.40092479080947,POINT (-117.36642 53.403506)
landcover-a67a8e37-2025-2,AB-MAIN-a67a8e37,AB-MAIN-a67a8e37,Vista,2025,50km,14265.558319378224,POINT (-117.36642 53.403506)
landcover-a67a8e37-2030-1,AB-MAIN-a67a8e37,AB-MAIN-a67a8e37,Vista,2030,10km,46.522133244230766,POINT (-117.36642 53.403506)
landcover-a67a8e37-2030-2,AB-MAIN-a67a8e37,AB-MAIN-a67a8e37,Vista,2030,50km,15289.17350661385,POINT (-117.36642 53.403506)
landcover-ddfda037-2025-1,AB-MAIN-ddfda037,AB-MAIN-ddfda037,Grande Cache,2025,10km,56.99276521941647,POINT (-119.1667 54.0333)
landcover-ddfda037-2025-2,AB-MAIN-ddfda037,AB-MAIN-ddfda037,Grande Cache,2025,50km,5535.5968214397435,POINT (-119.1667 54.0333)
landcover-ddfda037-2030-1,AB-MAIN-ddfda037,AB-MAIN-ddfda037,Grande Cache,2030,10km,61.087212193058804,POINT (-119.1667 54.0333)
landcover-ddfda037-2030-2,AB-MAIN-ddfda037,AB-MAIN-ddfda037,Grande Cache,2030,50km,5933.656554883753,POINT (-119.1667 54.0333)
landcover-eec2cd4c-2025-1,AB-MAIN-eec2cd4c,AB-MAIN-eec2cd4c,Kearl,2025,10km,13.544075135629642,POINT (-111.066731 57.396911)
landcover-eec2cd4c-2025-2,AB-MAIN-eec2cd4c,AB-MAIN-eec2cd4c,Kearl,2025,50km,1481.2573980263617,POINT (-111.066731 57.396911)
landcover-eec2cd4c-2030-1,AB-MAIN-eec2cd4c,AB-MAIN-eec2cd4c,Kearl,2030,10km,13.189571053497994,POINT (-111.066731 57.396911)
landcover-eec2cd4c-2030-2,AB-MAIN-eec2cd4c,AB-MAIN-eec2cd4c,Kearl,2030,50km,1586.385472445584,POINT (-111.066731 57.396911)
landcover-7dabaf6e-2025-1,AB-MAIN-7dabaf6e,AB-MAIN-7dabaf6e,Millennium and Steepbank,2025,10km,2.4027042491590334,POINT (-111.34 56.8719)
landcover-7dabaf6e-2025-2,AB-MAIN-7dabaf6e,AB-MAIN-7dabaf6e,Millennium and Steepbank,2025,50km,93387.15686706705,POINT (-111.34 56.8719)
landcover-7dabaf6e-2030-1,AB-MAIN-7dabaf6e,AB-MAIN-7dabaf6e,Millennium and Steepbank,2030,10km,2.5810651209213518,POINT (-111.34 56.8719)
landcover-7dabaf6e-2030-2,AB-MAIN-7dabaf6e,AB-MAIN-7dabaf6e,Millennium and Steepbank,2030,50km,100172.14771568506,POINT (-111.34 56.8719)
landcover-70af0605-2025-1,AB-MAIN-70af0605,AB-MAIN-70af0605,Jackpine,2025,10km,69.65344322765486,POINT (-111.379855555556 57.2490361111111)
landcover-70af0605-2025-2,AB-MAIN-70af0605,AB-MAIN-70af0605,Jackpine,2025,50km,1594.0238536244233,POINT (-111.379855555556 57.2490361111111)
landcover-70af0605-2030-1,AB-MAIN-70af0605,AB-MAIN-70af0605,Jackpine,2030,10km,78.99825636594491,POINT (-111.379855555556 57.2490361111111)
landcover-70af0605-2030-2,AB-MAIN-70af0605,AB-MAIN-70af0605,Jackpine,2030,50km,1707.6467079873946,POINT (-111.379855555556 57.2490361111111)
landcover-c42b8de9-2025-1,AB-MAIN-c42b8de9,AB-MAIN-c42b8de9,Aurora North and South,2025,10km,74.54018464434542,POINT (-111.458 57.3134)
landcover-c42b8de9-2025-2,AB-MAIN-c42b8de9,AB-MAIN-c42b8de9,Aurora North and South,2025,50km,1593.7155338582922,POINT (-111.458 57.3134)
landcover-c42b8de9-2030-1,AB-MAIN-c42b8de9,AB-MAIN-c42b8de9,Aurora North and South,2030,10km,81.70274886756603,POINT (-111.458 57.3134)
landcover-c42b8de9-2030-2,AB-MAIN-c42b8de9,AB-MAIN-c42b8de9,Aurora North and South,2030,50km,1707.246610971386,POINT (-111.458 57.3134)
landcover-5ce71d64-2025-1,AB-MAIN-5ce71d64,AB-MAIN-5ce71d64,Mildred Lake,2025,10km,66.75944784270118,POINT (-111.4667 57)
landcover-5ce71d64-2025-2,AB-MAIN-5ce71d64,AB-MAIN-5ce71d64,Mildred Lake,2025,50km,93109.62302772856,POINT (-111.4667 57)
landcover-5ce71d64-2030-1,AB-MAIN-5ce71d64,AB-MAIN-5ce71d64,Mildred Lake,2030,10km,71.40114825507311,POINT (-111.4667 57)
landcover-5ce71d64-2030-2,AB-MAIN-5ce71d64,AB-MAIN-5ce71d64,Mildred Lake,2030,50km,99868.92787453954,POINT (-111.4667 57)
landcover-e4a2cc7b-2025-1,AB-MAIN-e4a2cc7b,AB-MAIN-e4a2cc7b,Muskeg River,2025,10km,389.02770707982313,POINT (-111.512 57.2465)
landcover-e4a2cc7b-2025-2,AB-MAIN-e4a2cc7b,AB-MAIN-e4a2cc7b,Muskeg River,2025,50km,1593.9983622633208,POINT (-111.512 57.2465)
landcover-e4a2cc7b-2030-1,AB-MAIN-e4a2cc7b,AB-MAIN-e4a2cc7b,Muskeg River,2030,10km,427.1812053347123,POINT (-111.512 57.2465)
landcover-e4a2cc7b-2030-2,AB-MAIN-e4a2cc7b,AB-MAIN-e4a2cc7b,Muskeg River,2030,50km,1707.6199026100808,POINT (-111.512 57.2465)
landcover-3f0e46be-2025-1,AB-MAIN-3f0e46be,AB-MAIN-3f0e46be,Fort Hills,2025,10km,7.96838372763159,POINT (-111.572 57.3952)
landcover-3f0e46be-2025-2,AB-MAIN-3f0e46be,AB-MAIN-3f0e46be,Fort Hills,2025,50km,1585.700509023727,POINT (-111.572 57.3952)
landcover-3f0e46be-2030-1,AB-MAIN-3f0e46be,AB-MAIN-3f0e46be,Fort Hills,2030,10km,8.15424928795801,POINT (-111.572 57.3952)
landcover-3f0e46be-2030-2,AB-MAIN-3f0e46be,AB-MAIN-3f0e46be,Fort Hills,2030,50km,1698.7422739696688,POINT (-111.572 57.3952)
landcover-f7556a3a-2025-1,AB-MAIN-f7556a3a,AB-MAIN-f7556a3a,Horizon,2025,10km,42.51707363695054,POINT (-111.774947222222 57.3382333333333)
landcover-f7556a3a-2025-2,AB-MAIN-f7556a3a,AB-MAIN-f7556a3a,Horizon,2025,50km,1180.4836171774382,POINT (-111.774947222222 57.3382333333333)
landcover-f7556a3a-2030-1,AB-MAIN-f7556a3a,AB-MAIN-f7556a3a,Horizon,2030,10km,46.866515621970905,POINT (-111.774947222222 57.3382333333333)
landcover-f7556a3a-2030-2,AB-MAIN-f7556a3a,AB-MAIN-f7556a3a,Horizon,2030,50km,1271.5882996723217,POINT (-111.774947222222 57.3382333333333)
landcover-4724f4ba-2025-1,BC-MAIN-4724f4ba,BC-MAIN-4724f4ba,Elk,2025,10km,12.261364280991256,POINT (-120.31487 49.8538)
