indigenous_land_id,Name,Category,Data_Src,Data_Date,longitude,latitude
ZZ-IND-a752c87a,Mcdames Creek 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14385611.796628656,8219438.003987342
ZZ-IND-6ff3c6fa,Okanese I.r. 82(c),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11536363.84279576,6601216.794443183
ZZ-IND-ebb33f75,Pokemouche Indian Reserve No. 13,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-7235627.255462045,6049951.689204791
ZZ-IND-6be615ff,Ochapowace Indian Reserve No. 71-94,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11412011.949445816,6491814.743549359
ZZ-IND-6640c185,Long Lake Indian Reserve No. 58,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-9636270.442825606,6410104.625473448
ZZ-IND-adb1e4b4,Ochapowace I.r. 71-119,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11403429.43084683,6511944.765960402
ZZ-IND-298ef651,Poundmaker I.r. 114-9a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12079422.768737653,6872884.830290114
ZZ-IND-92a1d72b,North Thompson 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13375581.350304684,6672497.660752803
ZZ-IND-4cc98846,Gros Cap Indian Reserve No. 49,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-9451296.872829942,6105385.327051376
ZZ-IND-d4834964,Long Neck Island 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13759086.135728277,6159471.804029199
ZZ-IND-35db849d,Ochapowace I.r. 71-77,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11385234.72264451,6526125.182928855
ZZ-IND-66020453,Spokwan 48,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14498218.811186718,7305987.758042352
ZZ-IND-d0162d5a,Seah 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13551443.665823469,6532928.474740283
ZZ-IND-c32c9ad6,Norway House Indian Reserve No. 17c-34,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10748547.93049116,7209134.873424907
ZZ-IND-bda8b17d,Okanese I.r. 82(z),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11490463.139903802,6596719.542751055
ZZ-IND-2878571e,Alexis 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13349211.221653476,6311928.395984589
ZZ-IND-9d776e44,Tuck Inlet 89,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14507977.573260998,7253591.852158737
ZZ-IND-30f66cfb,Teslin Lake 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14726059.413473899,8354415.033884167
ZZ-IND-17213f14,Natashquan Indian Reserve No. 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-6880047.473380867,6469045.210246235
ZZ-IND-e72642e1,Jugwees 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14317519.855747225,7176931.094586753
ZZ-IND-8139a346,Sechelt Band Lands (klayekwim) No 8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13772750.399657704,6410451.177937822
ZZ-IND-caebf66d,Ocean Man I.r. 69d,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11454721.937173974,6418009.135544431
ZZ-IND-f17d6e9e,Ulkatcho 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13992089.367638675,6985122.935441867
ZZ-IND-1153224d,Nedoats 13,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14066819.289503919,7371900.890693369
ZZ-IND-dfd68e92,Sawridge 150h,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12788115.441875264,7421322.327191479
ZZ-IND-77d6c411,Sechelt Band Lands (skwawkweehm) No 17,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13789173.743998194,6433100.46364213
ZZ-IND-b7d0804e,Redstone Flat 1a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13798410.006193424,6827344.948652542
ZZ-IND-f6d6d605,Horse Ranch Pass 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14366743.637509162,8293431.654331675
ZZ-IND-4e6e6bb5,Kemano 17,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14265090.271025179,7071895.180521536
ZZ-IND-a68d31aa,Muskowekwan I.r. 85-16,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11581723.976326605,6673081.551309539
ZZ-IND-39bf2ce5,Mission Lands Indian Reserve No. 17,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13833548.156030154,7256663.742918739
ZZ-IND-32cac373,Fountain 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13569912.015052624,6578694.270262197
ZZ-IND-925fec1c,Tobacco Plains 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12813050.13068986,6282685.542491597
ZZ-IND-c16793df,Sokatisewin Sakahikan Indian Reserve No. 224,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11407647.657453068,7443236.3807928525
ZZ-IND-866b8f76,Nimpkish Indian Reserve No. 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14129410.535798533,6547816.23365352
ZZ-IND-2215a1dc,Speous 8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13470087.039471019,6468328.432328297
ZZ-IND-8891af45,Pelican Lake I.r. 191-d,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12055530.7783387,7206404.52135731
ZZ-IND-92347c9f,Weston Bay 20,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13771083.361955777,7526612.998364168
ZZ-IND-6ac99c6c,Oxford House 24a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10685831.148218177,7321099.735874332
ZZ-IND-ee9b4c4b,Mooyah 16,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14075881.852666074,6382151.5428981325
ZZ-IND-77fd6f95,Skuet 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13514872.304766666,6394166.727166667
ZZ-IND-ef366ef4,Thunderchild First Nation Ir 115w,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12182824.29506301,7054374.243725594
ZZ-IND-033ca77a,Norway House Indian Reserve No. 17c-5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10800652.302460961,7205761.983877812
ZZ-IND-05c0ddcb,Burns Lake 18,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14000439.255079124,7214904.358556054
ZZ-IND-229288fb,Turnor Lake I.r. 193b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12097328.131066287,7651946.912570086
ZZ-IND-b2d858cd,Yale 24,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13515961.277466666,6377396.579033333
ZZ-IND-71a0914e,Clienna 14,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14248853.335168084,6540523.956361064
ZZ-IND-4d1013d7,Nazco 21,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13761503.198403848,6970638.728472612
ZZ-IND-5a38f47f,Yeo Island 13,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14261890.812023047,6854535.120751411
ZZ-IND-91ac9762,Big Island Indian Reserve No. 37,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10549340.972153382,6304293.382627193
ZZ-IND-09380b4e,Ngwyu'yemc 36,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13531490.169684092,6499018.477847616
ZZ-IND-03e1d422,Maple Point 11,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14383364.614160022,7002417.325963554
ZZ-IND-8a96993e,Cole Bay 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13743102.041791301,6211064.265643811
ZZ-IND-d8aab578,Tatuk Lake 7,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13834881.64492984,7084504.401004873
ZZ-IND-75dc0675,North Road 19,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13826062.874251956,7258641.5472599985
ZZ-IND-029e34e9,Dug-da-myse 12,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14082987.771826271,6626977.917272181
ZZ-IND-32d5ea3c,Mistawasis Reserve No. 103c,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11825950.368339181,7043426.647636135
ZZ-IND-534bc572,Tsaz Cheh Koh 24,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13924943.756099999,7356170.922366667
ZZ-IND-b69d8f89,Kahkewistahaw Reserve No. 72d,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11416496.186430084,6528003.4055694835
ZZ-IND-5a9860d8,Big Grassy River Indian Reserve No. 35g,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10498381.058050387,6285257.645579274
ZZ-IND-d63e279a,Moosomin I.r. 112b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12049046.25712105,7004645.083932167
ZZ-IND-e1ef9d91,Maklaksadagmaks 42,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14526538.909811325,7327649.962597664
ZZ-IND-99392004,Bare Island 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13724253.675161766,6212934.849153818
ZZ-IND-7b635da3,Last Mountain Lake I.r. 80a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11691263.167729273,6583251.691264692
ZZ-IND-d56e3fdf,Saulteaux I.r. 159t,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12048682.357134296,7037972.949735509
ZZ-IND-9b14cfae,Spences Bridge 4c,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13506879.435855849,6520767.352980679
ZZ-IND-3a3f5b0e,Chopaka 7 & 8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13327305.37635678,6280649.40609152
ZZ-IND-43924d42,Claoose 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13895260.288214855,6218547.436067168
ZZ-IND-de588829,Coryatsaqua 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14175493.797270667,7369037.818261678
ZZ-IND-e0a50fcf,English River Barkwell Bay I.r. 192i,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11808049.140422639,7884388.969993646
ZZ-IND-a8c577fc,Kahkewistahaw Indian Reserve No. 72g,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11422656.044161389,6525239.003153799
ZZ-IND-040ae321,Muskowekwan I.r. 85-21,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11577027.630008357,6665802.150518648
ZZ-IND-928a4e7e,Alexis Creek 14,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13838461.426657865,6837050.933519445
ZZ-IND-43c59f46,Pemynoos 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13499384.076396648,6531011.300051229
ZZ-IND-d73a651d,Little Bone I.r. 74b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11402342.978097579,6626552.132895776
ZZ-IND-e16f73be,Nuuautin 2a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13534800.089560349,6489724.65618826
ZZ-IND-ccf73b0b,Ne-tsaw-greece 10,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14080907.030750232,7374318.74083483
ZZ-IND-41b4818f,Cumberland House Cree Nation I.r. 20,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11380680.259216513,7157780.147387646
ZZ-IND-6fd011ad,Waskwiatik Sakahikan Indian Reserve No. 223,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11404789.509556212,7431886.676936403
ZZ-IND-b4c97a34,Chekwelp 26a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13747105.909799999,6345249.969466668
ZZ-IND-7664ddd9,Ochapowace I.r. 71-67,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11368670.664973065,6526086.33768444
ZZ-IND-4b2e942a,Musqueam 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13706194.065018723,6286244.105147312
ZZ-IND-2d74e510,Alexis Creek 15,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13839406.647793654,6834110.216855531
ZZ-IND-313c7187,Toby Lake 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13538114.00055194,6688734.923539557
ZZ-IND-7c9e90cf,Skedance 8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14651389.605703343,6976132.12964901
ZZ-IND-0eb93ae2,Yale 25,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13515552.137466667,6377432.037233337
ZZ-IND-88742754,Okanese I.r. 82(g),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11482698.455662427,6595072.16545947
ZZ-IND-826319bd,Ochapowace I.r. 71-92,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11391635.400558515,6515872.451223983
ZZ-IND-97409721,Nesuk 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14069658.244422467,6404466.935836492
ZZ-IND-8a924dd2,Skwayaynope 26,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13535572.419488052,6479580.3829165
ZZ-IND-d50723b3,Loon Lake 10,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13578789.676679293,6774822.841792718
ZZ-IND-608c899c,English River Indian Reserve No. 21,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10468398.327663183,6477269.742468467
ZZ-IND-d3213e7e,Kinistin I.r. 91,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11600989.822010497,6910894.19993962
ZZ-IND-35a209df,Day Star I.r. 87,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11606651.11456117,6716965.274259871
ZZ-IND-08f45ef5,Mcmillan Island 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13643826.11653142,6304588.8652165355
ZZ-IND-ffa5a653,Cross Lake 19x01,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10684352.370006181,7381185.411575404
ZZ-IND-bf2c0205,Village Bay 7,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13936285.851951819,6474831.537563327
ZZ-IND-5b762a01,Great Bear Lake 16,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13771112.012166668,7257695.817299999
ZZ-IND-f650c479,Stuart Lake 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13866556.441233331,7266046.144933331
ZZ-IND-727f0754,Freddie Charley Boy 7,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13817063.659124987,6861678.947841646
ZZ-IND-31c84818,Yale 19,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13513912.915799998,6371462.893233331
ZZ-IND-75af25ab,Esowista 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14003104.089767182,6287674.175906341
ZZ-IND-3a94389d,Pacheena 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13847466.823723186,6200796.33927699
ZZ-IND-0da75dbd,Pelican Lake I.r. 191-c,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11988428.627162676,7140878.809794558
ZZ-IND-46a265e5,Salaquo 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13689216.630338654,7149263.052240459
ZZ-IND-bbfa1688,Okanese I.r. 82(i),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11521811.554049069,6594105.765014951
