main_id,name,indicator,value,year,scenario,geometry
ON-MAIN-ca1b538d-1,Young-Davidson,Water Depletion Label,Low (<5%),2080,pes,POINT (-80.67444 47.94667)
ON-MAIN-ca1b538d-1,Young-Davidson,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-80.67444 47.94667)
ON-MAIN-ca1b538d-1,Young-Davidson,Water Stress Label,Low (<10%),2080,opt,POINT (-80.67444 47.94667)
ON-MAIN-ca1b538d-1,Young-Davidson,Water Depletion Label,Low (<5%),2080,opt,POINT (-80.67444 47.94667)
ON-MAIN-ca1b538d-1,Young-Davidson,Interannual Variability Label,Low (<0.25),2080,opt,POINT (-80.67444 47.94667)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Stress Label,Low (<10%),2020,baseline,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Depletion Label,Low (<5%),2020,baseline,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Coastal Eutrophication Potential Label,Medium - High (0 to 1),2020,baseline,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Stress Label,Low (<10%),2030,bau,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Depletion Label,Low (<5%),2030,bau,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Interannual Variability Label,Medium - High (0.50-0.75),2030,bau,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Stress Label,Low (<10%),2030,pes,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Depletion Label,Low (<5%),2030,pes,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Interannual Variability Label,Medium - High (0.50-0.75),2030,pes,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Stress Label,Low (<10%),2030,opt,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Depletion Label,Low (<5%),2030,opt,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Interannual Variability Label,Medium - High (0.50-0.75),2030,opt,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Stress Label,Low (<10%),2050,bau,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Depletion Label,Low (<5%),2050,bau,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Interannual Variability Label,Medium - High (0.50-0.75),2050,bau,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Stress Label,Low (<10%),2050,pes,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Depletion Label,Low (<5%),2050,pes,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Interannual Variability Label,Medium - High (0.50-0.75),2050,pes,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Stress Label,Low (<10%),2050,opt,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Depletion Label,Low (<5%),2050,opt,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Interannual Variability Label,Medium - High (0.50-0.75),2050,opt,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Stress Label,Low (<10%),2080,bau,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Depletion Label,Low (<5%),2080,bau,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Interannual Variability Label,Medium - High (0.50-0.75),2080,bau,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Stress Label,Low (<10%),2080,pes,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Depletion Label,Low (<5%),2080,pes,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Interannual Variability Label,Medium - High (0.50-0.75),2080,pes,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Stress Label,Low (<10%),2080,opt,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Water Depletion Label,Low (<5%),2080,opt,POINT (-85.91598 48.695726)
ON-MAIN-079ac66d-1,Hemlo (Williams),Interannual Variability Label,Medium - High (0.50-0.75),2080,opt,POINT (-85.91598 48.695726)
QC-MAIN-cb4de7b8-1,Lamaque,Water Stress Label,Low (<10%),2020,baseline,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Depletion Label,Low (<5%),2020,baseline,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Stress Label,Low (<10%),2030,bau,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Depletion Label,Low (<5%),2030,bau,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Stress Label,Low (<10%),2030,pes,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Depletion Label,Low (<5%),2030,pes,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Stress Label,Low (<10%),2030,opt,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Depletion Label,Low (<5%),2030,opt,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Stress Label,Low (<10%),2050,bau,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Depletion Label,Low (<5%),2050,bau,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Stress Label,Low (<10%),2050,pes,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Depletion Label,Low (<5%),2050,pes,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Stress Label,Low (<10%),2050,opt,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Depletion Label,Low (<5%),2050,opt,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Stress Label,Low (<10%),2080,bau,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Depletion Label,Low (<5%),2080,bau,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Stress Label,Low (<10%),2080,pes,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Depletion Label,Low (<5%),2080,pes,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Stress Label,Low (<10%),2080,opt,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Water Depletion Label,Low (<5%),2080,opt,POINT (-77.739624 48.079221)
QC-MAIN-cb4de7b8-1,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,POINT (-77.739624 48.079221)
BC-MAIN-f5fe547c-1,Elk,Water Stress Label,Low (<10%),2020,baseline,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Depletion Label,Low (<5%),2020,baseline,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Interannual Variability Label,Low (<0.25),2020,baseline,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Stress Label,Low (<10%),2030,bau,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Depletion Label,Low (<5%),2030,bau,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Interannual Variability Label,Low (<0.25),2030,bau,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Stress Label,Low (<10%),2030,pes,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Depletion Label,Low (<5%),2030,pes,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Interannual Variability Label,Low (<0.25),2030,pes,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Stress Label,Low (<10%),2030,opt,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Depletion Label,Low (<5%),2030,opt,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Interannual Variability Label,Low (<0.25),2030,opt,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Stress Label,Low (<10%),2050,bau,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Depletion Label,Low (<5%),2050,bau,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Interannual Variability Label,Low (<0.25),2050,bau,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Stress Label,Low (<10%),2050,pes,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Depletion Label,Low (<5%),2050,pes,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Interannual Variability Label,Low (<0.25),2050,pes,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Stress Label,Low (<10%),2050,opt,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Depletion Label,Low (<5%),2050,opt,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Interannual Variability Label,Low (<0.25),2050,opt,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Stress Label,Low (<10%),2080,bau,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Depletion Label,Low (<5%),2080,bau,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Interannual Variability Label,Low (<0.25),2080,bau,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Stress Label,Low (<10%),2080,pes,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Depletion Label,Low (<5%),2080,pes,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Interannual Variability Label,Low (<0.25),2080,pes,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Stress Label,Low (<10%),2080,opt,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Water Depletion Label,Low (<5%),2080,opt,POINT (-120.31487 49.8538)
BC-MAIN-f5fe547c-1,Elk,Interannual Variability Label,Low (<0.25),2080,opt,POINT (-120.31487 49.8538)
NL-MAIN-b066a0c7-1,Point Rousse,Water Stress Label,Low (<10%),2020,baseline,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Depletion Label,Low (<5%),2020,baseline,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Stress Label,Low (<10%),2030,bau,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Depletion Label,Low (<5%),2030,bau,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Stress Label,Low (<10%),2030,pes,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Depletion Label,Low (<5%),2030,pes,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Stress Label,Low (<10%),2030,opt,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Depletion Label,Low (<5%),2030,opt,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Stress Label,Low (<10%),2050,bau,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Depletion Label,Low (<5%),2050,bau,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Stress Label,Low (<10%),2050,pes,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Depletion Label,Low (<5%),2050,pes,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Stress Label,Low (<10%),2050,opt,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Depletion Label,Low (<5%),2050,opt,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Stress Label,Low (<10%),2080,bau,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Depletion Label,Low (<5%),2080,bau,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Stress Label,Low (<10%),2080,pes,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Depletion Label,Low (<5%),2080,pes,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Stress Label,Low (<10%),2080,opt,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Water Depletion Label,Low (<5%),2080,opt,POINT (-56.124447 49.96142)
NL-MAIN-b066a0c7-1,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,POINT (-56.124447 49.96142)
ON-MAIN-86b89a70-1,Fox Complex,Water Stress Label,Low (<10%),2020,baseline,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Depletion Label,Low (<5%),2020,baseline,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Stress Label,Low (<10%),2030,bau,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Depletion Label,Low (<5%),2030,bau,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Interannual Variability Label,Medium - High (0.50-0.75),2030,bau,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Stress Label,Low (<10%),2030,pes,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Depletion Label,Low (<5%),2030,pes,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Interannual Variability Label,Medium - High (0.50-0.75),2030,pes,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Stress Label,Low (<10%),2030,opt,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Depletion Label,Low (<5%),2030,opt,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Interannual Variability Label,Medium - High (0.50-0.75),2030,opt,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Stress Label,Low (<10%),2050,bau,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Depletion Label,Low (<5%),2050,bau,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Interannual Variability Label,Medium - High (0.50-0.75),2050,bau,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Stress Label,Low (<10%),2050,pes,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Depletion Label,Low (<5%),2050,pes,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Interannual Variability Label,Medium - High (0.50-0.75),2050,pes,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Stress Label,Low (<10%),2050,opt,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Depletion Label,Low (<5%),2050,opt,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Interannual Variability Label,Medium - High (0.50-0.75),2050,opt,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Stress Label,Low (<10%),2080,bau,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Depletion Label,Low (<5%),2080,bau,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Interannual Variability Label,Medium - High (0.50-0.75),2080,bau,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Stress Label,Low (<10%),2080,pes,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Depletion Label,Low (<5%),2080,pes,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Interannual Variability Label,Medium - High (0.50-0.75),2080,pes,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Stress Label,Low (<10%),2080,opt,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Water Depletion Label,Low (<5%),2080,opt,POINT (-80.340814 48.534362)
ON-MAIN-86b89a70-1,Fox Complex,Interannual Variability Label,Medium - High (0.50-0.75),2080,opt,POINT (-80.340814 48.534362)
ON-MAIN-6b291dc6-1,Borden,Water Stress Label,Low (<10%),2020,baseline,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Depletion Label,Low (<5%),2020,baseline,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Stress Label,Low (<10%),2030,bau,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Depletion Label,Low (<5%),2030,bau,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Interannual Variability Label,Medium - High (0.50-0.75),2030,bau,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Stress Label,Low (<10%),2030,pes,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Depletion Label,Low (<5%),2030,pes,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Interannual Variability Label,Medium - High (0.50-0.75),2030,pes,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Stress Label,Low (<10%),2030,opt,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Depletion Label,Low (<5%),2030,opt,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Interannual Variability Label,Medium - High (0.50-0.75),2030,opt,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Stress Label,Low (<10%),2050,bau,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Depletion Label,Low (<5%),2050,bau,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Interannual Variability Label,Medium - High (0.50-0.75),2050,bau,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Stress Label,Low (<10%),2050,pes,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Depletion Label,Low (<5%),2050,pes,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Interannual Variability Label,Medium - High (0.50-0.75),2050,pes,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Stress Label,Low (<10%),2050,opt,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Depletion Label,Low (<5%),2050,opt,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Interannual Variability Label,Medium - High (0.50-0.75),2050,opt,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Stress Label,Low (<10%),2080,bau,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Depletion Label,Low (<5%),2080,bau,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Interannual Variability Label,Medium - High (0.50-0.75),2080,bau,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Stress Label,Low (<10%),2080,pes,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Depletion Label,Low (<5%),2080,pes,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Interannual Variability Label,Medium - High (0.50-0.75),2080,pes,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Stress Label,Low (<10%),2080,opt,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Water Depletion Label,Low (<5%),2080,opt,POINT (-83.260981 47.871883)
ON-MAIN-6b291dc6-1,Borden,Interannual Variability Label,Medium - High (0.50-0.75),2080,opt,POINT (-83.260981 47.871883)
QC-MAIN-03247f98-1,Éléonore,Water Stress Label,Low (<10%),2020,baseline,POINT (-76.08667 52.69889)
QC-MAIN-03247f98-1,Éléonore,Water Depletion Label,Low (<5%),2020,baseline,POINT (-76.08667 52.69889)
