row_id,water_risk_id,main_id,name,indicator,value,year,scenario
water_risk-9dd2b7f8-2050-opt-1,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Stress Label,Low (<10%),2050,opt
water_risk-9dd2b7f8-2050-opt-2,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Depletion Label,Low (<5%),2050,opt
water_risk-9dd2b7f8-2050-opt-3,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-9dd2b7f8-2080-bau-1,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Stress Label,Low (<10%),2080,bau
water_risk-9dd2b7f8-2080-bau-2,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Depletion Label,Low (<5%),2080,bau
water_risk-9dd2b7f8-2080-bau-3,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-9dd2b7f8-2080-pes-1,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Stress Label,Low (<10%),2080,pes
water_risk-9dd2b7f8-2080-pes-2,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Depletion Label,Low (<5%),2080,pes
water_risk-9dd2b7f8-2080-pes-3,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-9dd2b7f8-2080-opt-1,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Stress Label,Low (<10%),2080,opt
water_risk-9dd2b7f8-2080-opt-2,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Depletion Label,Low (<5%),2080,opt
water_risk-9dd2b7f8-2080-opt-3,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-a498ddc6-2020-baseline-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Stress Label,Low (<10%),2020,baseline
water_risk-a498ddc6-2020-baseline-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Depletion Label,Low (<5%),2020,baseline
water_risk-a498ddc6-2020-baseline-3,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-a498ddc6-2020-baseline-4,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-a498ddc6-2020-baseline-5,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-a498ddc6-2030-bau-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Stress Label,Low (<10%),2030,bau
water_risk-a498ddc6-2030-bau-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Depletion Label,Low (<5%),2030,bau
water_risk-a498ddc6-2030-bau-3,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-a498ddc6-2030-pes-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Stress Label,Low (<10%),2030,pes
water_risk-a498ddc6-2030-pes-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Depletion Label,Low (<5%),2030,pes
water_risk-a498ddc6-2030-pes-3,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-a498ddc6-2030-opt-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Stress Label,Low (<10%),2030,opt
water_risk-a498ddc6-2030-opt-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Depletion Label,Low (<5%),2030,opt
water_risk-a498ddc6-2030-opt-3,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-a498ddc6-2050-bau-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Stress Label,Low (<10%),2050,bau
water_risk-a498ddc6-2050-bau-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Depletion Label,Low (<5%),2050,bau
water_risk-a498ddc6-2050-bau-3,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-a498ddc6-2050-pes-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Stress Label,Low (<10%),2050,pes
water_risk-a498ddc6-2050-pes-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Depletion Label,Low (<5%),2050,pes
water_risk-a498ddc6-2050-pes-3,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-a498ddc6-2050-opt-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Stress Label,Low (<10%),2050,opt
water_risk-a498ddc6-2050-opt-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Depletion Label,Low (<5%),2050,opt
water_risk-a498ddc6-2050-opt-3,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-a498ddc6-2080-bau-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Stress Label,Low (<10%),2080,bau
water_risk-a498ddc6-2080-bau-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Depletion Label,Low (<5%),2080,bau
water_risk-a498ddc6-2080-bau-3,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-a498ddc6-2080-pes-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Stress Label,Low (<10%),2080,pes
water_risk-a498ddc6-2080-pes-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Depletion Label,Low (<5%),2080,pes
water_risk-a498ddc6-2080-pes-3,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-a498ddc6-2080-opt-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Stress Label,Low (<10%),2080,opt
water_risk-a498ddc6-2080-opt-2,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Water Depletion Label,Low (<5%),2080,opt
water_risk-a498ddc6-2080-opt-3,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-0684a5d8-2020-baseline-1,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Stress Label,Low (<10%),2020,baseline
water_risk-0684a5d8-2020-baseline-2,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Depletion Label,Low (<5%),2020,baseline
water_risk-0684a5d8-2020-baseline-3,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Interannual Variability Label,Medium - High (0.50-0.75),2020,baseline
water_risk-0684a5d8-2020-baseline-4,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-0684a5d8-2020-baseline-5,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-0684a5d8-2030-bau-1,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Stress Label,Low (<10%),2030,bau
water_risk-0684a5d8-2030-bau-2,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Depletion Label,Low (<5%),2030,bau
water_risk-0684a5d8-2030-bau-3,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-0684a5d8-2030-pes-1,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Stress Label,Low (<10%),2030,pes
water_risk-0684a5d8-2030-pes-2,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Depletion Label,Low (<5%),2030,pes
water_risk-0684a5d8-2030-pes-3,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-0684a5d8-2030-opt-1,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Stress Label,Low (<10%),2030,opt
water_risk-0684a5d8-2030-opt-2,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Depletion Label,Low (<5%),2030,opt
water_risk-0684a5d8-2030-opt-3,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-0684a5d8-2050-bau-1,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Stress Label,Low (<10%),2050,bau
water_risk-0684a5d8-2050-bau-2,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Depletion Label,Low (<5%),2050,bau
water_risk-0684a5d8-2050-bau-3,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-0684a5d8-2050-pes-1,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Stress Label,Low (<10%),2050,pes
water_risk-0684a5d8-2050-pes-2,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Depletion Label,Low (<5%),2050,pes
water_risk-0684a5d8-2050-pes-3,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-0684a5d8-2050-opt-1,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Stress Label,Low (<10%),2050,opt
water_risk-0684a5d8-2050-opt-2,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Depletion Label,Low (<5%),2050,opt
water_risk-0684a5d8-2050-opt-3,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-0684a5d8-2080-bau-1,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Stress Label,Low (<10%),2080,bau
water_risk-0684a5d8-2080-bau-2,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Depletion Label,Low (<5%),2080,bau
water_risk-0684a5d8-2080-bau-3,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-0684a5d8-2080-pes-1,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Stress Label,Low (<10%),2080,pes
water_risk-0684a5d8-2080-pes-2,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Depletion Label,Low (<5%),2080,pes
water_risk-0684a5d8-2080-pes-3,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-0684a5d8-2080-opt-1,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Stress Label,Low (<10%),2080,opt
water_risk-0684a5d8-2080-opt-2,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Water Depletion Label,Low (<5%),2080,opt
water_risk-0684a5d8-2080-opt-3,SK-MAIN-0684a5d8,SK-MAIN-0684a5d8,Patterson Lake South,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-3012889c-2020-baseline-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Stress Label,Low (<10%),2020,baseline
water_risk-3012889c-2020-baseline-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Depletion Label,Low (<5%),2020,baseline
water_risk-3012889c-2020-baseline-3,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Interannual Variability Label,Medium - High (0.50-0.75),2020,baseline
water_risk-3012889c-2020-baseline-4,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-3012889c-2020-baseline-5,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-3012889c-2030-bau-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Stress Label,Low (<10%),2030,bau
water_risk-3012889c-2030-bau-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Depletion Label,Low (<5%),2030,bau
water_risk-3012889c-2030-bau-3,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-3012889c-2030-pes-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Stress Label,Low (<10%),2030,pes
water_risk-3012889c-2030-pes-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Depletion Label,Low (<5%),2030,pes
water_risk-3012889c-2030-pes-3,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-3012889c-2030-opt-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Stress Label,Low (<10%),2030,opt
water_risk-3012889c-2030-opt-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Depletion Label,Low (<5%),2030,opt
water_risk-3012889c-2030-opt-3,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-3012889c-2050-bau-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Stress Label,Low (<10%),2050,bau
water_risk-3012889c-2050-bau-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Depletion Label,Low (<5%),2050,bau
water_risk-3012889c-2050-bau-3,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-3012889c-2050-pes-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Stress Label,Low (<10%),2050,pes
water_risk-3012889c-2050-pes-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Depletion Label,Low (<5%),2050,pes
water_risk-3012889c-2050-pes-3,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-3012889c-2050-opt-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Stress Label,Low (<10%),2050,opt
water_risk-3012889c-2050-opt-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Depletion Label,Low (<5%),2050,opt
water_risk-3012889c-2050-opt-3,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-3012889c-2080-bau-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Stress Label,Low (<10%),2080,bau
water_risk-3012889c-2080-bau-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Depletion Label,Low (<5%),2080,bau
water_risk-3012889c-2080-bau-3,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-3012889c-2080-pes-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Stress Label,Low (<10%),2080,pes
water_risk-3012889c-2080-pes-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Depletion Label,Low (<5%),2080,pes
water_risk-3012889c-2080-pes-3,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-3012889c-2080-opt-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Stress Label,Low (<10%),2080,opt
water_risk-3012889c-2080-opt-2,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Water Depletion Label,Low (<5%),2080,opt
water_risk-3012889c-2080-opt-3,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-4aef3cb2-2020-baseline-1,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Stress Label,Low (<10%),2020,baseline
water_risk-4aef3cb2-2020-baseline-2,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Depletion Label,Low (<5%),2020,baseline
water_risk-4aef3cb2-2020-baseline-3,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-4aef3cb2-2020-baseline-4,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-4aef3cb2-2020-baseline-5,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-4aef3cb2-2030-bau-1,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Stress Label,Low (<10%),2030,bau
water_risk-4aef3cb2-2030-bau-2,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Depletion Label,Low (<5%),2030,bau
water_risk-4aef3cb2-2030-bau-3,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-4aef3cb2-2030-pes-1,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Stress Label,Low (<10%),2030,pes
water_risk-4aef3cb2-2030-pes-2,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Depletion Label,Low (<5%),2030,pes
water_risk-4aef3cb2-2030-pes-3,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-4aef3cb2-2030-opt-1,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Stress Label,Low (<10%),2030,opt
water_risk-4aef3cb2-2030-opt-2,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Depletion Label,Low (<5%),2030,opt
water_risk-4aef3cb2-2030-opt-3,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-4aef3cb2-2050-bau-1,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Stress Label,Low (<10%),2050,bau
water_risk-4aef3cb2-2050-bau-2,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Depletion Label,Low (<5%),2050,bau
water_risk-4aef3cb2-2050-bau-3,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-4aef3cb2-2050-pes-1,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Stress Label,Low (<10%),2050,pes
water_risk-4aef3cb2-2050-pes-2,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Depletion Label,Low (<5%),2050,pes
water_risk-4aef3cb2-2050-pes-3,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-4aef3cb2-2050-opt-1,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Stress Label,Low (<10%),2050,opt
water_risk-4aef3cb2-2050-opt-2,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Depletion Label,Low (<5%),2050,opt
water_risk-4aef3cb2-2050-opt-3,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-4aef3cb2-2080-bau-1,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Stress Label,Low (<10%),2080,bau
water_risk-4aef3cb2-2080-bau-2,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Depletion Label,Low (<5%),2080,bau
water_risk-4aef3cb2-2080-bau-3,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-4aef3cb2-2080-pes-1,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Stress Label,Low (<10%),2080,pes
water_risk-4aef3cb2-2080-pes-2,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Depletion Label,Low (<5%),2080,pes
water_risk-4aef3cb2-2080-pes-3,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-4aef3cb2-2080-opt-1,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Stress Label,Low (<10%),2080,opt
water_risk-4aef3cb2-2080-opt-2,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Water Depletion Label,Low (<5%),2080,opt
water_risk-4aef3cb2-2080-opt-3,SK-MAIN-4aef3cb2,SK-MAIN-4aef3cb2,Waterbury,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-95ec2625-2020-baseline-1,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2020,baseline
water_risk-95ec2625-2020-baseline-2,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2020,baseline
water_risk-95ec2625-2020-baseline-3,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-95ec2625-2020-baseline-4,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-95ec2625-2020-baseline-5,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-95ec2625-2030-bau-1,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2030,bau
water_risk-95ec2625-2030-bau-2,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2030,bau
water_risk-95ec2625-2030-bau-3,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-95ec2625-2030-pes-1,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2030,pes
water_risk-95ec2625-2030-pes-2,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2030,pes
water_risk-95ec2625-2030-pes-3,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-95ec2625-2030-opt-1,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2030,opt
water_risk-95ec2625-2030-opt-2,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2030,opt
water_risk-95ec2625-2030-opt-3,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-95ec2625-2050-bau-1,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2050,bau
water_risk-95ec2625-2050-bau-2,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2050,bau
water_risk-95ec2625-2050-bau-3,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-95ec2625-2050-pes-1,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2050,pes
water_risk-95ec2625-2050-pes-2,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2050,pes
water_risk-95ec2625-2050-pes-3,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-95ec2625-2050-opt-1,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2050,opt
water_risk-95ec2625-2050-opt-2,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2050,opt
water_risk-95ec2625-2050-opt-3,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-95ec2625-2080-bau-1,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2080,bau
water_risk-95ec2625-2080-bau-2,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2080,bau
water_risk-95ec2625-2080-bau-3,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-95ec2625-2080-pes-1,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2080,pes
water_risk-95ec2625-2080-pes-2,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2080,pes
water_risk-95ec2625-2080-pes-3,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-95ec2625-2080-opt-1,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2080,opt
water_risk-95ec2625-2080-opt-2,SK-MAIN-95ec2625,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2080,opt
