row_id,main_id,name,year,scenario,category,source_id,geometry
CC-02884fb5-1991_2020-historical-1,QC-MAIN-02884fb5,Westwood-Doyon,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.502 48.256)
CC-a3c56a83-1991_2020-historical-1,ON-MAIN-a3c56a83,Lac des Iles,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-89.6105 49.1691)
CC-3f490561-1991_2020-historical-1,BC-MAIN-3f490561,Mount Polley,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-121.633931 52.544959)
CC-586679b9-1991_2020-historical-1,QC-MAIN-586679b9,Crater Lake,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-63.8991 55.35025)
CC-dd723db4-1991_2020-historical-1,NL-MAIN-dd723db4,Carol Lake,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.936774 53.039755)
CC-7001a391-1991_2020-historical-1,ON-MAIN-7001a391,McCreedy West,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.39894 46.638059)
CC-9a34108c-1991_2020-historical-1,ON-MAIN-9a34108c,Victoria,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.38333 46.41667)
CC-6bd6cc80-1991_2020-historical-1,ON-MAIN-6bd6cc80,Kingston Operation,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-76.5121 44.2615)
CC-a832fb0a-1991_2020-historical-1,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-99.77143 54.78534)
CC-12730593-1991_2020-historical-1,BC-MAIN-12730593,Kutcho,1991_2020,historical,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-128.38736 58.20996)
CC-575c5e66-1991_2020-historical-1,ON-MAIN-575c5e66,Ontario Spoke,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-76.5 44.233334)
CC-6b998583-1991_2020-historical-1,ON-MAIN-6b998583,Markham lithium reprocessing facility,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.3415 43.8331)
CC-0414a373-1991_2020-historical-1,QC-MAIN-0414a373,Lithion St-Bruno,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.349998 45.533333)
CC-35d0dc71-1991_2020-historical-1,AB-MAIN-35d0dc71,Boardwalk,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-117.163427 54.946792)
CC-a2c6775d-1991_2020-historical-1,QC-MAIN-a2c6775d,La Loutre,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.99714 46.03656)
CC-b1d981ca-1991_2020-historical-1,ON-MAIN-b1d981ca,Crean Hill,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.36167 46.42472)
CC-54b7e152-1991_2020-historical-1,ON-MAIN-54b7e152,Shakespeare,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.85944 46.33417)
CC-aa793d35-1991_2020-historical-1,QC-MAIN-aa793d35,Dumont Nickel,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.4425 48.64667)
CC-649d2873-1991_2020-historical-1,QC-MAIN-649d2873,Niobec Converter,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.158168 48.531738)
CC-a555d9b9-1991_2020-historical-1,QC-MAIN-a555d9b9,Niobec,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.156929 48.532148)
CC-c1e4dee0-1991_2020-historical-1,NB-MAIN-c1e4dee0,Battery Hill,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.62547 46.22531)
CC-f021107e-1991_2020-historical-1,NL-MAIN-f021107e,Point Rousse,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-56.124447 49.96142)
CC-615ebdb4-1991_2020-historical-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-69.1 51.14)
CC-470b504b-1991_2020-historical-1,ON-MAIN-470b504b,Ottawa Plant,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-75.562391 45.298042)
CC-4e0734b5-1991_2020-historical-1,ON-MAIN-4e0734b5,Fox Complex,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.340814 48.534362)
CC-237d67c1-1991_2020-historical-1,QC-MAIN-237d67c1,Lac Rainy Graphite,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.07597 52.60511)
CC-c7247100-1991_2020-historical-1,BC-MAIN-c7247100,Driftwood Creek,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-116.575 50.904)
CC-752fbcae-1991_2020-historical-1,YT-MAIN-752fbcae,Minto,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-137.23858 62.618875)
CC-8e62bfbc-1991_2020-historical-1,NU-MAIN-8e62bfbc,High Lake,1991_2020,historical,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-110.8436 67.37556)
CC-1ef8af2c-1991_2020-historical-1,NU-MAIN-1ef8af2c,Izok Lake,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-112.79889 65.63056)
CC-eb73fd68-1991_2020-historical-1,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-72.433334 46.333332)
CC-9d41d417-1991_2020-historical-1,QC-MAIN-9d41d417,Whabouchi,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-75.85333 51.67972)
CC-2bb07cd3-1991_2020-historical-1,ON-MAIN-2bb07cd3,River Valley,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.27606 46.70591)
CC-aa76f6f2-1991_2020-historical-1,BC-MAIN-aa76f6f2,New Afton,1991_2020,historical,"BSk - Arid, steppe, cold",https://doi.org/10.1038/s41597-023-02549-6,POINT (-120.514 50.661)
CC-0aadf28f-1991_2020-historical-1,ON-MAIN-0aadf28f,Rainy River,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-94.012 48.833)
CC-1c674cd0-1991_2020-historical-1,ON-MAIN-1c674cd0,Borden,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-83.260981 47.871883)
CC-857b7b89-1991_2020-historical-1,BC-MAIN-857b7b89,Brucejack,1991_2020,historical,"ET - Polar, tundra",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.21783 56.47554)
CC-c720b195-1991_2020-historical-1,BC-MAIN-c720b195,GJ,1991_2020,historical,"ET - Polar, tundra",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.25 57.63)
CC-8629a493-1991_2020-historical-1,ON-MAIN-8629a493,Hollinger,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.31314 48.4733)
CC-538513cd-1991_2020-historical-1,ON-MAIN-538513cd,Hoyle Pond,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.1083 48.5519)
CC-fefeaee4-1991_2020-historical-1,ON-MAIN-fefeaee4,Musselwhite,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-90.3636 52.6127)
CC-3b3e5365-1991_2020-historical-1,ON-MAIN-3b3e5365,Porcupine,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.242719 48.463511)
CC-8eb8be0d-1991_2020-historical-1,BC-MAIN-8eb8be0d,Red Chris,1991_2020,historical,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-129.78333 57.7)
CC-6dc537e6-1991_2020-historical-1,QC-MAIN-6dc537e6,Éléonore,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-76.08667 52.69889)
CC-b4655afb-1991_2020-historical-1,BC-MAIN-b4655afb,Galore Creek,1991_2020,historical,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-131.45 57.13)
CC-3012889c-1991_2020-historical-1,SK-MAIN-3012889c,Rook I,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-108.9925 57.59144)
CC-1910d1c3-1991_2020-historical-1,YT-MAIN-1910d1c3,Nickel Shaw,1991_2020,historical,"ET - Polar, tundra",https://doi.org/10.1038/s41597-023-02549-6,POINT (-139.53333 61.46667)
CC-288718a6-1991_2020-historical-1,QC-MAIN-288718a6,Crevier,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-72.7644 49.46003)
CC-f58cc895-1991_2020-historical-1,NB-MAIN-f58cc895,Sisson,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.045 46.365)
CC-8b86d975-1991_2020-historical-1,ON-MAIN-8b86d975,Bissett Creek,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.05992 46.11814)
CC-6fbdcf4c-1991_2020-historical-1,BC-MAIN-6fbdcf4c,North Island,1991_2020,historical,"Cfb - Temperate, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-127.85639 50.67556)
CC-265a57f6-1991_2020-historical-1,BC-MAIN-265a57f6,Kwanika,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-125.271268 55.415303)
CC-b3681e03-1991_2020-historical-1,NT-MAIN-b3681e03,Prairie Creek,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-124.79938 61.55713)
CC-d6748d40-1991_2020-historical-1,QC-MAIN-d6748d40,Matawinie,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.9212 46.61728)
CC-69bb36c1-1991_2020-historical-1,QC-MAIN-69bb36c1,Caber Complex,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.936644 49.773163)
CC-60ba74c4-1991_2020-historical-1,SK-MAIN-60ba74c4,McClean Lake,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.8361 58.3472)
CC-b99d4cb2-1991_2020-historical-1,NT-MAIN-b99d4cb2,Pine Point,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-114.38652 60.87216)
CC-a498ddc6-1991_2020-historical-1,NL-MAIN-a498ddc6,Michelin,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-59.984 54.584)
CC-bfbcd72e-1991_2020-historical-1,ON-MAIN-bfbcd72e,Bell Creek,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.178 48.553)
CC-f3e6ff08-1991_2020-historical-1,ON-MAIN-f3e6ff08,Timmins West,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.549826 48.383275)
CC-3aa117d8-1991_2020-historical-1,QC-MAIN-3aa117d8,Alma,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.6897 48.5847)
CC-c1c7eb99-1991_2020-historical-1,QC-MAIN-c1c7eb99,Arvida,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.165521 48.430174)
CC-01c1e81f-1991_2020-historical-1,QC-MAIN-01c1e81f,Grande-Baie,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-70.9258 48.3058)
CC-eb47f7c7-1991_2020-historical-1,BC-MAIN-eb47f7c7,Kitimat,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-128.6954 53.9976)
CC-c0e3a48b-1991_2020-historical-1,QC-MAIN-c0e3a48b,Laterrière,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.1287 48.3013)
CC-92628f16-1991_2020-historical-1,QC-MAIN-92628f16,Vaudreuil,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.157919 48.428476)
CC-8d6616b4-1991_2020-historical-1,QC-MAIN-8d6616b4,Alouette,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.4429 50.1571)
CC-0ec39ce0-1991_2020-historical-1,NT-MAIN-0ec39ce0,Diavik,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-110.272 64.495)
CC-e82266c5-1991_2020-historical-1,QC-MAIN-e82266c5,Lac Tio,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-63.416 50.5541)
CC-11c40b1f-1991_2020-historical-1,QC-MAIN-11c40b1f,Lithium Demonstration Plant,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.139626 46.043727)
CC-3e146840-1991_2020-historical-1,QC-MAIN-3e146840,Rio Tinto Iron and Titanium,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.138424 46.045907)
CC-7b3b4c8b-1991_2020-historical-1,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.139626 46.043727)
CC-eda110b0-1991_2020-historical-1,ON-MAIN-eda110b0,Georgia Lake,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-88.00298 49.45236)
CC-73ce66b5-1991_2020-historical-1,YT-MAIN-73ce66b5,Klaza,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-137.3175 62.14117)
CC-116ae608-1991_2020-historical-1,BC-MAIN-116ae608,Revel Ridge,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-118.121 51.287)
CC-dca9cce7-1991_2020-historical-1,ON-MAIN-dca9cce7,Ottawa,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-75.69922 45.431332)
CC-d5c9124e-1991_2020-historical-1,SK-MAIN-d5c9124e,Rare Earth Processing Facility,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-106.62737 52.1400327)
CC-c4fb59c2-1991_2020-historical-1,QC-MAIN-c4fb59c2,Moblan,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.91215 50.73176)
CC-1186a6d0-1991_2020-historical-1,QC-MAIN-1186a6d0,Authier,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.19557 48.36207)
CC-dc1a16f9-1991_2020-historical-1,QC-MAIN-dc1a16f9,North American Lithium,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.80934 48.4115)
CC-b7591127-1991_2020-historical-1,BC-MAIN-b7591127,Iskut,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-131.0925 56.66667)
CC-4959ea63-1991_2020-historical-1,BC-MAIN-4959ea63,KSM,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.33556 56.46666)
CC-03a159d7-1991_2020-historical-1,YT-MAIN-03a159d7,Selwyn,1991_2020,historical,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-129.20011 62.45542)
CC-d3a4aba9-1991_2020-historical-1,AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-113.19011 53.719929)
CC-f4fc3276-1991_2020-historical-1,ON-MAIN-f4fc3276,Sugar Zone,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-85.00401 48.80496)
CC-915d9faa-1991_2020-historical-1,MB-MAIN-915d9faa,Tanco,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-95.4502 50.4291)
CC-b1fe389a-1991_2020-historical-1,BC-MAIN-b1fe389a,Eskay Creek,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.43 56.653)
CC-1d2f31f9-1991_2020-historical-1,QC-MAIN-1d2f31f9,Kwyjibo,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-65.26564 51.04975)
CC-bb23d8a6-1991_2020-historical-1,NL-MAIN-bb23d8a6,Great Burnt Lake,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-56.1344 48.3758)
CC-22ce14be-1991_2020-historical-1,SK-MAIN-22ce14be,Santoy,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.414571 55.66778)
CC-29afbdb5-1991_2020-historical-1,SK-MAIN-29afbdb5,Seabee,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.622257 55.683772)
CC-c9c77a59-1991_2020-historical-1,NS-MAIN-c9c77a59,Moose River Consolidated,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-62.94292 44.98243)
CC-020a683c-1991_2020-historical-1,ON-MAIN-020a683c,Hamilton Works,1991_2020,historical,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.819 43.275)
CC-b2e5c9bb-1991_2020-historical-1,ON-MAIN-b2e5c9bb,Lake Erie Works,1991_2020,historical,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.0937 42.8001)
CC-3032c251-1991_2020-historical-1,QC-MAIN-3032c251,Renard,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-72.190579 52.813913)
CC-b5937543-1991_2020-historical-1,QC-MAIN-b5937543,Blackrock,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.062113 49.800453)
CC-64595b02-1991_2020-historical-1,QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-70.854841 48.399648)
CC-a505d25d-1991_2020-historical-1,BC-MAIN-a505d25d,Ootsa,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-127.08333 53.63333)
CC-c5d1b42d-1991_2020-historical-1,BC-MAIN-c5d1b42d,Berg,1991_2020,historical,"ET - Polar, tundra",https://doi.org/10.1038/s41597-023-02549-6,POINT (-127.431 53.802)
CC-6a26086e-1991_2020-historical-1,QC-MAIN-6a26086e,Sorel Forge,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.124998 46.045865)
CC-b64bae7a-1991_2020-historical-1,NL-MAIN-b64bae7a,Scully,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.912573 52.907129)
CC-18695c6d-1991_2020-historical-1,NL-MAIN-18695c6d,Scully Mine - Manganese project,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.91222 52.91806)
CC-1aa10efa-1991_2020-historical-1,ON-MAIN-1aa10efa,Kenbridge,1991_2020,historical,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-93.6347 49.48357)
CC-23f67ea8-1991_2020-historical-1,BC-MAIN-23f67ea8,Aley,1991_2020,historical,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-123.77829 56.4471)
