wpda_id,NAME,DESIG,OWN_TYPE,MANG_AUTH,STATUS_YR,longitude,latitude
ON-WPDA-aae79cff,Island 8 Nature Reserve,NGO/Land Trust/Agency - Fee Simple Property,Non-profit organisations,Rideau Waterway Land Trust,2023,-76.45207046366664,44.58068450033338
ON-WPDA-6a35ea7e,Van Niel Woodlands Nature Reserve,NGO/Land Trust/Agency - Fee Simple Property,Non-profit organisations,Rideau Waterway Land Trust,2023,-76.33317793533331,44.4168086056667
ON-WPDA-6f63a924,Kate's Island Nature Reserve,NGO/Land Trust/Agency - Fee Simple Property,Non-profit organisations,Rideau Waterway Land Trust,2023,-76.23217036066664,44.52363512200005
ON-WPDA-6dbcabe0,Jack's Island Nature Reserve,NGO/Land Trust/Agency - Fee Simple Property,Non-profit organisations,Rideau Waterway Land Trust,2023,-76.24528722499998,44.51318435666673
ON-WPDA-b6ff9b97,Island 296 Nature Reserve,NGO/Land Trust/Agency - Fee Simple Property,Non-profit organisations,Rideau Waterway Land Trust,2023,-76.34653985233331,44.588362448333385
ON-WPDA-4e4fc27d,Lady Kingsmill Nature Reserve,NGO/Land Trust/Agency - Fee Simple Property,Non-profit organisations,Rideau Waterway Land Trust,2023,-76.23044624666665,44.713054655333394
ON-WPDA-15d9421f,Sherwood Bay Nature Reserve,NGO/Land Trust/Agency - Fee Simple Property,Non-profit organisations,Rideau Waterway Land Trust,2023,-76.25073466866662,44.708532264666715
ON-WPDA-02a6e5f8,Mosquito Lake Islands Nature Reserve,NGO/Land Trust/Agency - Fee Simple Property,Non-profit organisations,Rideau Waterway Land Trust,2023,-76.36747814498945,44.597433378632665
ON-WPDA-010d14d3,MacDonald's Wetland Nature Reserve,NGO/Land Trust/Agency - Fee Simple Property,Non-profit organisations,Rideau Waterway Land Trust,2023,-76.17628015989186,44.717702286586004
ON-WPDA-f698073f,Islands in the Bog Nature Reserve,NGO/Land Trust/Agency - Fee Simple Property,Non-profit organisations,Rideau Waterway Land Trust,2023,-76.28365079387768,44.64498549275581
ON-WPDA-2a9439c2,Warren Nature Reserve,NGO/Land Trust/Agency - Fee Simple Property,Non-profit organisations,Rideau Waterway Land Trust,2023,-76.33210170066663,44.573785992333384
ON-WPDA-c22cba4d,Beaver Meadow Conservation Area,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.1841825303333,43.95745820300006
ON-WPDA-8515af30,Demorestville Conservation Area,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.2069520856666,44.086915143000056
ON-WPDA-8c89e6b3,H.R. Frink Conservation Area,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.34387833675966,44.27898492074984
ON-WPDA-3aea8649,Little Bluff Conservation Area,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-76.99355007899996,43.933642837000036
ON-WPDA-e93be655,Macaulay Mountain Conservation Area,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.12219260453436,43.99792873291849
ON-WPDA-f0ecf2ba,Massassauga Point Conservation Area,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.31053822133327,44.14590414300005
ON-WPDA-af389a1c,O'Hara Mill Homestead and Conservation Area,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.5272060823333,44.51910253900005
ON-WPDA-679678fd,Potter's Creek Conservation Area,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.43513903907666,44.15018861091625
ON-WPDA-9f183513,Sidney Conservation Area,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.5186952793333,44.24762076200003
ON-WPDA-a199b4c4,Vanderwater Conservation Area,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.30908571041637,44.37676693785855
ON-WPDA-89a620df,Sheffield Conservation Area,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.12890342323475,44.549034672422856
ON-WPDA-630033e6,Springbrook Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.50998151866665,44.43426993566671
ON-WPDA-4013f58a,Quin Mo Lac Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.41897329433328,44.4713131513334
ON-WPDA-9ebf979a,Lingham Lake Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.40788287432943,44.748328092491526
ON-WPDA-2dc8f0a8,Ackerman Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.61113828466664,44.497183233666725
ON-WPDA-d68cef76,Bosley Road East Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.37943042133328,44.58423562200005
ON-WPDA-00835e98,Bosley Road West Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.39514687734821,44.57636984634474
ON-WPDA-e9b0c1f4,Cassidy Block Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.21358789467148,44.42004842004784
ON-WPDA-77a4ee11,Clare River Centre Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.16382695066244,44.519867640986675
ON-WPDA-2e15ef48,Clare River East Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.15062650966662,44.5244972573334
ON-WPDA-2cf686c0,Clare River Floodplain Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.19502756131466,44.48743247337666
ON-WPDA-9291714f,Clare River West Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.18523224333327,44.51340037933338
ON-WPDA-a0d11eda,Cleveland Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.59467905147824,44.71874641956003
ON-WPDA-e5d4bd20,Daley Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.16282268559463,44.3812772238367
ON-WPDA-e506ab7b,Deerock Lake West Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.2935192533333,44.72821550700005
ON-WPDA-92239328,Deloro Dam Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.61252136066652,44.5265768050279
ON-WPDA-7499d9fb,Dennison Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.14457987199997,44.48571846033337
ON-WPDA-6e8db256,Downey Rapids South Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.36863012058558,44.516802491147
ON-WPDA-5b368127,Goose Lake South Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.11406506430674,44.4565231520819
ON-WPDA-f942d02e,Heron Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.355259471775,44.59348378992509
ON-WPDA-46d9770d,Hungerford Station Centre Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.22028407033328,44.54860918033338
ON-WPDA-17791239,Hungerford Station East Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.19769196513369,44.54903468961692
ON-WPDA-c09e1c52,Hungerford Station North-East Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.20960531499998,44.55926184700003
ON-WPDA-ead834fe,Hungerford Station West Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.24424611799996,44.53789296666673
ON-WPDA-7669c345,Hwy 7 South Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.2811313063333,44.55469045966672
ON-WPDA-0d493c51,Labarge Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.31890171436989,44.52643189169121
ON-WPDA-ea1bd376,Malone Quarry Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.60210106899997,44.55069954933339
ON-WPDA-bf9bc879,Marlbank Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.16712233279145,44.460917104475946
ON-WPDA-15c1f8f5,Meeks Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.14314327066664,44.41881355300007
ON-WPDA-42d8c70a,Moneymore Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.24475997899994,44.37618065966673
ON-WPDA-39ed1aad,Moore’s Marsh Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.3444652397756,44.62803558825441
ON-WPDA-6aee7df2,Rawdon Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.63322297117182,44.45556372346876
ON-WPDA-6fdf8775,Robinson Road North Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.28046883038338,44.56850323960296
ON-WPDA-97cd10b3,Skootamatta River Centre Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.28401619848452,44.59479997849349
ON-WPDA-c8b59858,Skootamatta River North Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.24081137155217,44.61971398136062
ON-WPDA-81364f5c,Smith Road South Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.23890820733328,44.35467258900005
ON-WPDA-42ac20f0,Smith Road North Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.25441297366663,44.36387677266672
ON-WPDA-bee89076,Storms Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.5806784903333,44.4638328433334
ON-WPDA-ccbf15b9,Bordenwood Road Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-77.03736423366662,44.76123329900005
ON-WPDA-793502e3,Arnie Mountain Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-76.86740587833468,44.64253427572258
ON-WPDA-949e9ddc,Dog Lake Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-76.89493027185381,44.61971456599649
ON-WPDA-4e26c358,Dead Creek Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-76.93878687243911,44.78557280254203
ON-WPDA-3f5f32bd,Depot Lakes Conservation Area North Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-76.78142838226111,44.57945157164712
ON-WPDA-53d64fcd,Depot Lakes Conservation Area South Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-76.75442188750577,44.55388182451142
ON-WPDA-766714bd,Cameron Swamp East Conservation Reserve,Conservation Area,Non-profit organisations,Quinte Conservation Authority,2023,-76.72049146699995,44.44264266566671
