main_id,tang_id,distance_to_centroid_m,distance_to_edge_m
,BC-TANG-ac04845f-1,,
,BC-TANG-c09668f0-1,,
,BC-TANG-2cc09be2-1,,
,BC-TANG-de727b7b-1,,
,BC-TANG-cecef6e0-1,,
,BC-TANG-a2d799ba-1,,
,BC-TANG-eb01cf45-1,,
,BC-TANG-a9c1aa0d-1,,
,BC-TANG-bdab5629-1,,
,ON-TANG-d8e468d3-1,,
,ON-TANG-25372715-1,,
,ON-TANG-979f2d23-1,,
,ON-TANG-1b108fc9-1,,
,ON-TANG-be741d64-1,,
,ON-TANG-fe60dbf6-1,,
,ON-TANG-2ba57d0a-1,,
,ON-TANG-c7f3e9ca-1,,
,ON-TANG-d772c4d5-1,,
,ON-TANG-8a976c48-1,,
,ON-TANG-9d9ebb7e-1,,
,ON-TANG-d8adad34-1,,
,ON-TANG-35c45e98-1,,
,ON-TANG-d0757b04-1,,
,ON-TANG-7b40848b-1,,
,ON-TANG-0561d511-1,,
,ON-TANG-82db2e6c-1,,
,ON-TANG-6b9fbebb-1,,
,ON-TANG-aa7927fe-1,,
,ON-TANG-eb633666-1,,
,ON-TANG-a93a1367-1,,
,ON-TANG-2df6b9e8-1,,
,ON-TANG-8ae4c21d-1,,
,ON-TANG-015069d3-1,,
,ON-TANG-e9e43fe6-1,,
,ON-TANG-b41a310a-1,,
,ON-TANG-6e997fb4-1,,
,ON-TANG-83d514db-1,,
,QC-TANG-cd0e7565-1,,
,QC-TANG-6105c870-1,,
,QC-TANG-53402567-1,,
,QC-TANG-4f98bba6-1,,
,QC-TANG-b9724b78-1,,
,QC-TANG-41f9d3d1-1,,
,QC-TANG-9f84f066-1,,
,QC-TANG-80a6d5e7-1,,
,QC-TANG-ab76a8db-1,,
,QC-TANG-698afd19-1,,
,QC-TANG-f6ca05c1-1,,
,QC-TANG-60c17716-1,,
,QC-TANG-4014ebd0-1,,
,QC-TANG-8db8fa13-1,,
,QC-TANG-f65c0b12-1,,
,QC-TANG-1b6ca135-1,,
,QC-TANG-cfa430f4-1,,
,QC-TANG-cb43e26f-1,,
,QC-TANG-a9474844-1,,
,QC-TANG-bf2ddc70-1,,
,QC-TANG-f19109ef-1,,
,BC-TANG-d0802b83-1,,
,BC-TANG-476a7077-1,,
,BC-TANG-26a9dca5-1,,
,BC-TANG-76cc4bf9-1,,
,BC-TANG-6d7b1120-1,,
,BC-TANG-2ffb445f-1,,
,BC-TANG-e41bd7e5-1,,
,BC-TANG-80b29e43-1,,
,BC-TANG-5a26dfcc-1,,
,BC-TANG-2fb6102a-1,,
,BC-TANG-fbd6dc9d-1,,
,BC-TANG-ad6376d3-1,,
,BC-TANG-c7c3b7c2-1,,
,BC-TANG-17fb86b1-1,,
,BC-TANG-4fe52309-1,,
,BC-TANG-7a00ab8c-1,,
,BC-TANG-dd77c5df-1,,
,BC-TANG-1f08e78c-1,,
,BC-TANG-14db446d-1,,
,AB-TANG-3dca3635-1,,
,AB-TANG-dda5f209-1,,
,AB-TANG-71a6e966-1,,
,AB-TANG-4eaead72-1,,
,AB-TANG-b9e68d0a-1,,
,BC-TANG-a76a129e-1,,
,BC-TANG-04b87449-1,,
,BC-TANG-8c38607a-1,,
,BC-TANG-3ef4af03-1,,
,BC-TANG-d1e3c578-1,,
,BC-TANG-d20f11a8-1,,
,BC-TANG-45dd4a06-1,,
,BC-TANG-3d84cef0-1,,
,BC-TANG-e208755d-1,,
,BC-TANG-2593bd75-1,,
,BC-TANG-d9ea88b9-1,,
,BC-TANG-0cb1b2de-1,,
,BC-TANG-1af6d8d6-1,,
,AB-TANG-2f14d133-1,,
,AB-TANG-352a7dee-1,,
,AB-TANG-431da8da-1,,
,AB-TANG-3dade107-1,,
,AB-TANG-147076df-1,,
,AB-TANG-a742348b-1,,
,BC-TANG-132c734f-1,,
,BC-TANG-a2f2762c-1,,
,BC-TANG-42b4f1d2-1,,
,BC-TANG-18ae69cf-1,,
,BC-TANG-b9ddaccb-1,,
,BC-TANG-69978bfc-1,,
,BC-TANG-86e27107-1,,
,AB-TANG-3f43d609-1,,
,BC-TANG-6f599daf-1,,
,BC-TANG-2e96224e-1,,
,BC-TANG-a250aeec-1,,
,BC-TANG-b9acea1e-1,,
,AB-TANG-f0ec892f-1,,
,BC-TANG-e5f73261-1,,
,BC-TANG-2ec76f14-1,,
,AB-TANG-e6a0e24e-1,,
,BC-TANG-bef553cd-1,,
,ON-TANG-f25b0a24-1,,
,ON-TANG-2b958ecf-1,,
,ON-TANG-c49dff10-1,,
,ON-TANG-ecda9d64-1,,
,ON-TANG-03706c35-1,,
,ON-TANG-28131340-1,,
,ON-TANG-106b5619-1,,
,SK-TANG-5d31c57f-1,,
,SK-TANG-01584f4c-1,,
,SK-TANG-e15d369c-1,,
,SK-TANG-6eb30ba8-1,,
,SK-TANG-c8d1012d-1,,
,SK-TANG-49ea0d79-1,,
,SK-TANG-950676b3-1,,
,SK-TANG-bc87c729-1,,
,SK-TANG-ec2afe76-1,,
,SK-TANG-1484b64b-1,,
,SK-TANG-3de7bc44-1,,
,SK-TANG-47f7b748-1,,
,SK-TANG-b72ba0cc-1,,
,SK-TANG-64f7023a-1,,
,SK-TANG-19c11e63-1,,
,SK-TANG-9e8a5d5f-1,,
,SK-TANG-c2d6a24a-1,,
,SK-TANG-106f62e6-1,,
,SK-TANG-d6584ed1-1,,
,ON-TANG-0bd942be-1,,
,SK-TANG-5fcf1a8f-1,,
,SK-TANG-4a4406c2-1,,
,MB-TANG-cd579256-1,,
,MB-TANG-e319aa49-1,,
,MB-TANG-0e1c7990-1,,
,MB-TANG-ed849d03-1,,
,MB-TANG-e94922ff-1,,
,SK-TANG-1a1eb50c-1,,
,SK-TANG-4fb24a2a-1,,
,SK-TANG-be36bd47-1,,
,ON-TANG-4d2dc96d-1,,
,ON-TANG-c0736764-1,,
,SK-TANG-a6c7976b-1,,
,SK-TANG-b2942a7d-1,,
,SK-TANG-79e821f7-1,,
,SK-TANG-a8aa3053-1,,
,SK-TANG-dd7e6ae5-1,,
,SK-TANG-7e9438f7-1,,
,SK-TANG-d89faf78-1,,
,SK-TANG-736aa368-1,,
,BC-TANG-324de63c-1,,
,BC-TANG-e189fc65-1,,
,BC-TANG-ec73aa19-1,,
,AB-TANG-8111ab48-1,,
,BC-TANG-ea8dce28-1,,
,BC-TANG-28d6851c-1,,
,AB-TANG-e1c60c89-1,,
,AB-TANG-43febcb7-1,,
,BC-TANG-edb8a967-1,,
,BC-TANG-29ac94ed-1,,
,AB-TANG-c1dea456-1,,
,AB-TANG-a911b2a2-1,,
,AB-TANG-4d2690b8-1,,
,AB-TANG-0d23a8a8-1,,
,AB-TANG-dd65a30e-1,,
,AB-TANG-cdfbbd82-1,,
,AB-TANG-0a4f5d01-1,,
,AB-TANG-55384cd1-1,,
,AB-TANG-ed130db2-1,,
,AB-TANG-736ab522-1,,
,BC-TANG-5523c726-1,,
,BC-TANG-aaffd387-1,,
,AB-TANG-0520622c-1,,
,AB-TANG-b1850b17-1,,
,BC-TANG-6f3fce6e-1,,
,AB-TANG-af81a3bd-1,,
,AB-TANG-12a6dac8-1,,
,AB-TANG-078f7bfa-1,,
,AB-TANG-088001c4-1,,
,AB-TANG-13ae75a3-1,,
,AB-TANG-1e251d17-1,,
,AB-TANG-f508e2af-1,,
,AB-TANG-4c0b575f-1,,
,AB-TANG-52a3cb16-1,,
,AB-TANG-ac872285-1,,
,AB-TANG-29a7acca-1,,
,AB-TANG-31450086-1,,
,AB-TANG-c965fa4d-1,,
,AB-TANG-63642f54-1,,
,AB-TANG-27ca064a-1,,
,AB-TANG-401d0942-1,,
,AB-TANG-3c6568aa-1,,
,AB-TANG-e02c7c0c-1,,
,AB-TANG-57fcdc4f-1,,
,AB-TANG-ae43b8ee-1,,
,AB-TANG-72635b7e-1,,
,AB-TANG-631c20a8-1,,
,AB-TANG-aaf18d4f-1,,
,AB-TANG-70bdea2c-1,,
,AB-TANG-4ab44071-1,,
,AB-TANG-dff7ebf2-1,,
,AB-TANG-ecc6593f-1,,
,AB-TANG-479ee00d-1,,
,AB-TANG-a9b95ba3-1,,
,AB-TANG-14fb7d37-1,,
,AB-TANG-be080bda-1,,
,AB-TANG-a7c8fb1a-1,,
,AB-TANG-59cf3cde-1,,
,AB-TANG-4eba93e2-1,,
,AB-TANG-99e6c12d-1,,
,BC-TANG-bea260d3-1,,
,BC-TANG-a0b106ab-1,,
,BC-TANG-4b2966d9-1,,
,BC-TANG-36c2b489-1,,
,BC-TANG-fae530f7-1,,
,BC-TANG-3b46a339-1,,
,BC-TANG-32ebea25-1,,
,SK-TANG-061dd33f-1,,
,SK-TANG-c168c44e-1,,
,SK-TANG-2df02df0-1,,
,SK-TANG-b9fcfe6f-1,,
,SK-TANG-a958bad2-1,,
,SK-TANG-4a3eb104-1,,
,SK-TANG-8e97f760-1,,
,SK-TANG-18935084-1,,
,AB-TANG-da0f3b9e-1,,
,AB-TANG-034347ce-1,,
,BC-TANG-fe6c2dad-1,,
,BC-TANG-dcf1e199-1,,
,BC-TANG-8d5531a3-1,,
,BC-TANG-f4025195-1,,
,BC-TANG-5055055c-1,,
,BC-TANG-7df163dd-1,,
,BC-TANG-d33948b2-1,,
,BC-TANG-95b16eee-1,,
,BC-TANG-6dbfd345-1,,
,BC-TANG-1ab02a2e-1,,
,MB-TANG-29ee5195-1,,
,SK-TANG-618bede8-1,,
,MB-TANG-1ff1ab3c-1,,
,SK-TANG-ba2c2a31-1,,
,SK-TANG-e17773ef-1,,
,MB-TANG-effa5c37-1,,
,SK-TANG-9f22a5ad-1,,
,SK-TANG-5dc1ca5a-1,,
,SK-TANG-fa8f1b95-1,,
,SK-TANG-a62082c2-1,,
,MB-TANG-76c4bcd3-1,,
,SK-TANG-4df841b2-1,,
,SK-TANG-be136f4f-1,,
,SK-TANG-4fe9bdeb-1,,
,MB-TANG-d657d39f-1,,
,MB-TANG-18e9b171-1,,
,MB-TANG-c73c5cdc-1,,
,SK-TANG-5f5bf53d-1,,
,MB-TANG-f064dccf-1,,
,MB-TANG-72cf7f6b-1,,
,MB-TANG-34dfbac1-1,,
,MB-TANG-9a5f5e46-1,,
,MB-TANG-dca44993-1,,
,MB-TANG-8ebde779-1,,
,MB-TANG-11ae812f-1,,
,MB-TANG-e7f8d44f-1,,
,MB-TANG-017638a4-1,,
,MB-TANG-6382d927-1,,
,MB-TANG-8e408247-1,,
,MB-TANG-1726ffdc-1,,
,MB-TANG-f40e0711-1,,
,BC-TANG-805677f2-1,,
,BC-TANG-d0309628-1,,
,BC-TANG-2a4c8126-1,,
,BC-TANG-326f7b6a-1,,
,BC-TANG-f36c168f-1,,
,BC-TANG-f7fec7fb-1,,
,BC-TANG-ac16d475-1,,
,BC-TANG-dfe7dc6c-1,,
,BC-TANG-42a4c7e7-1,,
,BC-TANG-b92ed1e5-1,,
,BC-TANG-5968cc26-1,,
,BC-TANG-2c2ab26c-1,,
,BC-TANG-d05370bf-1,,
,BC-TANG-43661a5f-1,,
,BC-TANG-ce0ad088-1,,
,AB-TANG-368fd3ea-1,,
,AB-TANG-f467f13b-1,,
,AB-TANG-b37fc338-1,,
,AB-TANG-beb34da1-1,,
,AB-TANG-7c8dcd10-1,,
,AB-TANG-a4c938cd-1,,
,AB-TANG-2e0aae89-1,,
,AB-TANG-34da7179-1,,
,AB-TANG-ea061f65-1,,
,AB-TANG-e88c9230-1,,
,AB-TANG-72e5065c-1,,
,AB-TANG-854bec5c-1,,
,AB-TANG-b3c2299a-1,,
,SK-TANG-91733786-1,,
,SK-TANG-b1a6f94d-1,,
,SK-TANG-4f730269-1,,
,BC-TANG-67ce4bb7-1,,
,BC-TANG-adf94869-1,,
,NB-TANG-3b2745b8-1,,
,NB-TANG-44915a79-1,,
,NB-TANG-89ebc261-1,,
,NB-TANG-1866c1b2-1,,
,NB-TANG-fe00fb40-1,,
,NB-TANG-ab5f4fcc-1,,
,NB-TANG-2abe7055-1,,
,NB-TANG-0f27b137-1,,
,NB-TANG-085abefc-1,,
,NB-TANG-0a348777-1,,
,NS-TANG-488d1571-1,,
,NS-TANG-6c864658-1,,
,NS-TANG-95372a83-1,,
,NS-TANG-ba440dc9-1,,
,NS-TANG-f6c0373b-1,,
,NS-TANG-5c8aab78-1,,
,NL-TANG-ca9d5216-1,,
,NB-TANG-52f65ef0-1,,
,NB-TANG-716846ac-1,,
,NB-TANG-a8836da4-1,,
,NB-TANG-8259c7ed-1,,
,NB-TANG-e5c7abf8-1,,
,NB-TANG-acb1993a-1,,
,NB-TANG-aab5cc55-1,,
,NB-TANG-3e3898a1-1,,
,NB-TANG-48360949-1,,
,NB-TANG-35d424cb-1,,
,NB-TANG-e432c2fc-1,,
,QC-TANG-d3da9b04-1,,
,QC-TANG-40043683-1,,
,QC-TANG-955814f2-1,,
,NL-TANG-7ef1ed69-1,,
,NL-TANG-fe1736bd-1,,
,NL-TANG-03ebf995-1,,
,NL-TANG-afec755c-1,,
,NL-TANG-fd83e679-1,,
,QC-TANG-c312422f-1,,
,QC-TANG-9087673e-1,,
,QC-TANG-89faebce-1,,
,QC-TANG-b64f5524-1,,
,QC-TANG-122ae665-1,,
,QC-TANG-43beefcf-1,,
,QC-TANG-4c1ac32e-1,,
,QC-TANG-0f6f66fe-1,,
,QC-TANG-85490034-1,,
,QC-TANG-638ec711-1,,
,NL-TANG-61259790-1,,
,NL-TANG-7e978a46-1,,
,NL-TANG-132c9af1-1,,
,NL-TANG-0c14cf47-1,,
,NL-TANG-6c51d955-1,,
,NL-TANG-e5e9caf5-1,,
,NL-TANG-68406da4-1,,
,NL-TANG-013b0faf-1,,
,NL-TANG-b692b52c-1,,
,NL-TANG-3f597dfc-1,,
,QC-TANG-2103626c-1,,
,QC-TANG-ac2d1756-1,,
,QC-TANG-270dc019-1,,
,QC-TANG-2d881c2d-1,,
,QC-TANG-fb831479-1,,
,QC-TANG-c2d7a923-1,,
,QC-TANG-c1776dfb-1,,
,QC-TANG-a3329692-1,,
,QC-TANG-5372de3b-1,,
,QC-TANG-25192d44-1,,
,QC-TANG-31706b38-1,,
,QC-TANG-fedc34b5-1,,
,QC-TANG-a3346d42-1,,
,QC-TANG-29dec624-1,,
,QC-TANG-e5c428a1-1,,
,NL-TANG-e8ab3d2c-1,,
,NL-TANG-b9ea1fd4-1,,
,NL-TANG-372c7593-1,,
,NL-TANG-2968d00d-1,,
,NL-TANG-510edee1-1,,
,NL-TANG-abe37845-1,,
,NL-TANG-6e67933a-1,,
,NL-TANG-2ea1c787-1,,
,NL-TANG-a8f449aa-1,,
,NL-TANG-5bc09db1-1,,
,NL-TANG-2957c186-1,,
,NL-TANG-639e381a-1,,
,NL-TANG-e5b19dfd-1,,
,NL-TANG-9344526a-1,,
,NL-TANG-07e68d81-1,,
,NL-TANG-ac24db62-1,,
,NL-TANG-ee7ad81a-1,,
,QC-TANG-a23df330-1,,
,QC-TANG-35134c38-1,,
,QC-TANG-271100bd-1,,
,QC-TANG-3b6276b3-1,,
,QC-TANG-c81e3799-1,,
,QC-TANG-a9b6c035-1,,
,QC-TANG-34187ec9-1,,
,QC-TANG-af1f6981-1,,
,QC-TANG-ae95cc4a-1,,
,QC-TANG-57bdd6dd-1,,
,QC-TANG-f46aac66-1,,
,QC-TANG-cedf034a-1,,
,QC-TANG-60de3571-1,,
,QC-TANG-e06fddf1-1,,
,QC-TANG-018ba311-1,,
,QC-TANG-3fa622c8-1,,
,QC-TANG-ca7abe3d-1,,
,QC-TANG-075d06e2-1,,
,QC-TANG-4151dec5-1,,
,QC-TANG-3c6c6332-1,,
,QC-TANG-0012379a-1,,
,QC-TANG-043b442b-1,,
,QC-TANG-76a77560-1,,
,QC-TANG-a1e5430c-1,,
,QC-TANG-fe1356e5-1,,
,QC-TANG-62ce8a0d-1,,
,QC-TANG-b08a9b95-1,,
,QC-TANG-d139b8b3-1,,
,QC-TANG-08fc8a46-1,,
,QC-TANG-1440b84c-1,,
,NT-TANG-e4a59450-1,,
,NT-TANG-eba00225-1,,
,NT-TANG-4eedd352-1,,
,NT-TANG-bd9ca87a-1,,
,NT-TANG-76685c6f-1,,
,BC-TANG-f9b43c6c-1,,
,BC-TANG-d40befeb-1,,
,BC-TANG-4dbf976a-1,,
,BC-TANG-c80a508d-1,,
,BC-TANG-dcb8c84c-1,,
,BC-TANG-5444fe99-1,,
,BC-TANG-07c3aa3f-1,,
,YT-TANG-ffe2a87a-1,,
,YT-TANG-386442d5-1,,
,YT-TANG-b9d71ec1-1,,
,NT-TANG-2b2b4d2e-1,,
,NT-TANG-6a30e04c-1,,
,NT-TANG-6d3bd749-1,,
,NT-TANG-a58da23b-1,,
,NT-TANG-8a7dddfd-1,,
,NT-TANG-89190d1f-1,,
,NT-TANG-82b654fb-1,,
,SK-TANG-bb6712a9-1,,
,SK-TANG-6a69603d-1,,
,SK-TANG-0f103195-1,,
,SK-TANG-d3a8b167-1,,
,SK-TANG-fec87496-1,,
,SK-TANG-afd7cc42-1,,
,SK-TANG-9e7bfd47-1,,
,SK-TANG-e4a10ae4-1,,
,SK-TANG-bd25222c-1,,
,YT-TANG-c82391ff-1,,
,YT-TANG-b642968e-1,,
,YT-TANG-b3e6fd72-1,,
,YT-TANG-5f3aeca8-1,,
,YT-TANG-6a7ae749-1,,
,YT-TANG-b24fa484-1,,
,YT-TANG-7dc5d8ff-1,,
,NT-TANG-2f2563d7-1,,
,NT-TANG-e846c996-1,,
,NT-TANG-a632c3e9-1,,
,NT-TANG-62931209-1,,
,NT-TANG-5069fad6-1,,
,NT-TANG-643a5d9b-1,,
,NT-TANG-58eb92ba-1,,
,NT-TANG-99518cf7-1,,
,NT-TANG-5f149929-1,,
,NT-TANG-4fac7395-1,,
,NT-TANG-d1d8b5c1-1,,
,NT-TANG-1e904f08-1,,
,NT-TANG-25e6d577-1,,
,NT-TANG-3f96ac99-1,,
,NT-TANG-5af4a771-1,,
,NT-TANG-bda61118-1,,
,NT-TANG-544395ab-1,,
,NT-TANG-06936da8-1,,
,YT-TANG-4aa3559c-1,,
,YT-TANG-350094e8-1,,
,YT-TANG-761f9053-1,,
,YT-TANG-f79155d6-1,,
,ON-TANG-b766dfb4-1,,
,ON-TANG-dc46e16a-1,,
,ON-TANG-58918c0f-1,,
,ON-TANG-b5e798b0-1,,
,ON-TANG-35f5e8f7-1,,
,ON-TANG-38f68a84-1,,
,ON-TANG-b4045945-1,,
,ON-TANG-ee844e11-1,,
,NU-TANG-f653d158-1,,
,NU-TANG-26e400a8-1,,
,NU-TANG-d5e59cff-1,,
,NU-TANG-9deabab0-1,,
,NU-TANG-1589d028-1,,
,NU-TANG-b82d3e8a-1,,
,NU-TANG-854de746-1,,
,NU-TANG-9950ce92-1,,
,NU-TANG-d0092ead-1,,
,NU-TANG-d93bd290-1,,
,NU-TANG-7276159a-1,,
,NU-TANG-db0a543c-1,,
,NU-TANG-389b02f3-1,,
,NU-TANG-1102e3d2-1,,
,NU-TANG-257d698e-1,,
,NU-TANG-d0fac2ce-1,,
,NU-TANG-c9d19861-1,,
,NU-TANG-05b8b7f2-1,,
,NU-TANG-c4d77ac4-1,,
,NU-TANG-5fe1618e-1,,
,NU-TANG-72332c02-1,,
,NU-TANG-8af8dac8-1,,
,YT-TANG-d6de615c-1,,
,YT-TANG-114e4cf0-1,,
,YT-TANG-1d263d9c-1,,
,YT-TANG-bbfe6e84-1,,
,YT-TANG-db773a26-1,,
,YT-TANG-eb616972-1,,
,YT-TANG-6be47ceb-1,,
,YT-TANG-86105c07-1,,
,YT-TANG-5fa7c4e9-1,,
,YT-TANG-4eacfea1-1,,
,YT-TANG-d4a81fd5-1,,
,YT-TANG-e195b8f2-1,,
,YT-TANG-a2e85a40-1,,
,YT-TANG-2862e3c5-1,,
,YT-TANG-49ae2ca7-1,,
,YT-TANG-fa204668-1,,
,YT-TANG-d6b94e8b-1,,
,YT-TANG-9b3c885a-1,,
,YT-TANG-87078b39-1,,
,YT-TANG-e1a8c968-1,,
,YT-TANG-ba668164-1,,
,YT-TANG-e032f7c3-1,,
,YT-TANG-d062094d-1,,
,YT-TANG-4ed3b24c-1,,
,YT-TANG-dfe58dea-1,,
,YT-TANG-f84acf3e-1,,
,YT-TANG-4cbfd592-1,,
,YT-TANG-f7de7c20-1,,
,YT-TANG-3f60fa80-1,,
,YT-TANG-699d7d3a-1,,
,YT-TANG-20460b3e-1,,
,YT-TANG-7e56578f-1,,
,YT-TANG-b8b80bca-1,,
,YT-TANG-ee0420ec-1,,
,YT-TANG-09427c5d-1,,
,YT-TANG-9fd13c9a-1,,
,YT-TANG-ed9ed09f-1,,
,YT-TANG-0efa710b-1,,
,YT-TANG-3ec72b52-1,,
,YT-TANG-e4b8c381-1,,
,YT-TANG-c0c5e6bd-1,,
,YT-TANG-13d6587b-1,,
,YT-TANG-e8fd62a5-1,,
,YT-TANG-4591bb0b-1,,
,YT-TANG-feb999a7-1,,
,YT-TANG-ed2606e4-1,,
,YT-TANG-c1fc1631-1,,
,YT-TANG-5124e9fa-1,,
,YT-TANG-49e266dc-1,,
,YT-TANG-f68c5b9f-1,,
,YT-TANG-23604c32-1,,
,YT-TANG-f2cd0240-1,,
,YT-TANG-230ff702-1,,
,YT-TANG-61ec80ce-1,,
,YT-TANG-91a5fde5-1,,
,YT-TANG-3b0d6a44-1,,
,YT-TANG-524ef8a6-1,,
,YT-TANG-0958f116-1,,
,YT-TANG-f1370f13-1,,
,YT-TANG-4fbffd14-1,,
,YT-TANG-4f626e12-1,,
,YT-TANG-4e3e540d-1,,
,YT-TANG-09381089-1,,
,YT-TANG-0cb495bc-1,,
,YT-TANG-04acde2d-1,,
,YT-TANG-fe8ed026-1,,
,YT-TANG-32f19871-1,,
,YT-TANG-320bdd18-1,,
,NT-TANG-5cca4acf-1,,
,NT-TANG-bd847e8b-1,,
,NT-TANG-cf16b876-1,,
,NT-TANG-5d6c0f98-1,,
,NT-TANG-2d8be170-1,,
,NT-TANG-302b3238-1,,
,NT-TANG-abbb5a10-1,,
,NU-TANG-71f2a55f-1,,
,NU-TANG-d4313e1c-1,,
,YT-TANG-903c6813-1,,
,YT-TANG-904fd9aa-1,,
,NU-TANG-284668c1-1,,
,NU-TANG-95db60e4-1,,
,NU-TANG-aa38617d-1,,
,NU-TANG-246dd456-1,,
,NU-TANG-9d1f8987-1,,
,NU-TANG-3cf62c16-1,,
,NU-TANG-daf82de0-1,,
