row_id,year,npri_id,facility_name_npri,company_name_npri,facility_type,longitude,latitude,terrestrial_ecozone,watershed,cas_number,substance_name_npri,substance_unit,emission_type,emission_subtype,value,source_id,geometry
npri-29088-2023-62,2023,29088,Scepter Aluminium Saguenay,,manufacturing,-71.12872,48.41042,Boreal Shield,St. Lawrence Drainage Area,NA - 40,Vanadium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,15.1,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-71.12872 48.41042)
npri-29088-2023-63,2023,29088,Scepter Aluminium Saguenay,,manufacturing,-71.12872,48.41042,Boreal Shield,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,24.9,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-71.12872 48.41042)
npri-3282-2023-26,2023,3282,Pickering,,manufacturing,-79.0586,43.82688,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,0.918,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.0586 43.82688)
npri-3282-2023-27,2023,3282,Pickering,,manufacturing,-79.0586,43.82688,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,0.741,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.0586 43.82688)
npri-3282-2023-28,2023,3282,Pickering,,manufacturing,-79.0586,43.82688,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,10.09,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.0586 43.82688)
npri-2938-2023-124,2023,2938,SOCIÉTÉ EN COMMANDITE REVENU NORANDA - VALLEYFIELD,,manufacturing,-74.0981,45.2283,Mixedwood Plain,St. Lawrence Drainage Area,NA - 02,Arsenic (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,1133.4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-74.0981 45.2283)
npri-2938-2023-125,2023,2938,SOCIÉTÉ EN COMMANDITE REVENU NORANDA - VALLEYFIELD,,manufacturing,-74.0981,45.2283,Mixedwood Plain,St. Lawrence Drainage Area,NA - 03,Cadmium (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,140834.1,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-74.0981 45.2283)
npri-2938-2023-126,2023,2938,SOCIÉTÉ EN COMMANDITE REVENU NORANDA - VALLEYFIELD,,manufacturing,-74.0981,45.2283,Mixedwood Plain,St. Lawrence Drainage Area,NA - 05,Cobalt (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,17519.9,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-74.0981 45.2283)
npri-2938-2023-127,2023,2938,SOCIÉTÉ EN COMMANDITE REVENU NORANDA - VALLEYFIELD,,manufacturing,-74.0981,45.2283,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,2517.5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-74.0981 45.2283)
npri-2938-2023-128,2023,2938,SOCIÉTÉ EN COMMANDITE REVENU NORANDA - VALLEYFIELD,,manufacturing,-74.0981,45.2283,Mixedwood Plain,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,657468.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-74.0981 45.2283)
npri-2938-2023-129,2023,2938,SOCIÉTÉ EN COMMANDITE REVENU NORANDA - VALLEYFIELD,,manufacturing,-74.0981,45.2283,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,260.2,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-74.0981 45.2283)
npri-2938-2023-130,2023,2938,SOCIÉTÉ EN COMMANDITE REVENU NORANDA - VALLEYFIELD,,manufacturing,-74.0981,45.2283,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,279.1,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-74.0981 45.2283)
npri-3855-2023-390,2023,3855,Lake Erie,,manufacturing,-80.0967,42.81,Mixedwood Plain,St. Lawrence Drainage Area,NA - 03,Cadmium (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,634.1,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.0967 42.81)
npri-2984-2023-337,2023,2984,Hamilton,,manufacturing,-79.8246,43.26926,Mixedwood Plain,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,1.4216,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.8246 43.26926)
npri-3855-2023-391,2023,3855,Lake Erie,,manufacturing,-80.0967,42.81,Mixedwood Plain,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,262.216,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.0967 42.81)
npri-3855-2023-392,2023,3855,Lake Erie,,manufacturing,-80.0967,42.81,Mixedwood Plain,St. Lawrence Drainage Area,NA - 05,Cobalt (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,3131.6,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.0967 42.81)
npri-3855-2023-393,2023,3855,Lake Erie,,manufacturing,-80.0967,42.81,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,24.8202,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.0967 42.81)
npri-2984-2023-338,2023,2984,Hamilton,,manufacturing,-79.8246,43.26926,Mixedwood Plain,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,4848.28,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.8246 43.26926)
npri-3855-2023-394,2023,3855,Lake Erie,,manufacturing,-80.0967,42.81,Mixedwood Plain,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,13982.2,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.0967 42.81)
npri-2984-2023-339,2023,2984,Hamilton,,manufacturing,-79.8246,43.26926,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,34.5974,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.8246 43.26926)
npri-3855-2023-395,2023,3855,Lake Erie,,manufacturing,-80.0967,42.81,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,5592.396,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.0967 42.81)
npri-3855-2023-396,2023,3855,Lake Erie,,manufacturing,-80.0967,42.81,Mixedwood Plain,St. Lawrence Drainage Area,NA - 10,Mercury (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,34.077,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.0967 42.81)
npri-3855-2023-397,2023,3855,Lake Erie,,manufacturing,-80.0967,42.81,Mixedwood Plain,St. Lawrence Drainage Area,NA - 11,Nickel (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,16.9663,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.0967 42.81)
npri-3855-2023-398,2023,3855,Lake Erie,,manufacturing,-80.0967,42.81,Mixedwood Plain,St. Lawrence Drainage Area,NA - 12,Selenium (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,4842.22,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.0967 42.81)
npri-3855-2023-399,2023,3855,Lake Erie,,manufacturing,-80.0967,42.81,Mixedwood Plain,St. Lawrence Drainage Area,NA - 40,Vanadium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,127.7477,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.0967 42.81)
npri-2984-2023-340,2023,2984,Hamilton,,manufacturing,-79.8246,43.26926,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,996.7439,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.8246 43.26926)
npri-3855-2023-400,2023,3855,Lake Erie,,manufacturing,-80.0967,42.81,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,1072.7919,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.0967 42.81)
npri-21-2023-12,2023,21,Bolton Plant,,manufacturing,-79.73171,43.86669,Mixedwood Plain,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,163.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.73171 43.86669)
npri-4205-2023-3,2023,4205,A.H. TALLMAN BRONZE CO LTD,,manufacturing,-79.81432,43.34678,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,19.29,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.81432 43.34678)
npri-3802-2023-202,2023,3802,Trail Operations,,manufacturing,-117.7178,49.0999,Montane Cordillera,Pacific Drainage Area,NA - 01,Antimony (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,220.2,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-117.7178 49.0999)
npri-3802-2023-203,2023,3802,Trail Operations,,manufacturing,-117.7178,49.0999,Montane Cordillera,Pacific Drainage Area,NA - 02,Arsenic (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,58395.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-117.7178 49.0999)
npri-3802-2023-204,2023,3802,Trail Operations,,manufacturing,-117.7178,49.0999,Montane Cordillera,Pacific Drainage Area,NA - 03,Cadmium (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,382506.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-117.7178 49.0999)
npri-3802-2023-205,2023,3802,Trail Operations,,manufacturing,-117.7178,49.0999,Montane Cordillera,Pacific Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,594.75,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-117.7178 49.0999)
npri-3802-2023-206,2023,3802,Trail Operations,,manufacturing,-117.7178,49.0999,Montane Cordillera,Pacific Drainage Area,NA - 08,Lead (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,923720.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-117.7178 49.0999)
npri-3802-2023-207,2023,3802,Trail Operations,,manufacturing,-117.7178,49.0999,Montane Cordillera,Pacific Drainage Area,NA - 13,Silver (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,0.72,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-117.7178 49.0999)
npri-3802-2023-208,2023,3802,Trail Operations,,manufacturing,-117.7178,49.0999,Montane Cordillera,Pacific Drainage Area,NA - 37,Thallium (and its compounds),kg,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,32.98,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-117.7178 49.0999)
npri-3802-2023-209,2023,3802,Trail Operations,,manufacturing,-117.7178,49.0999,Montane Cordillera,Pacific Drainage Area,NA - 14,Zinc (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,172.49,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-117.7178 49.0999)
npri-27111-2023-16,2023,27111,Union Drawn Steel,,manufacturing,-79.80834,43.25923,Mixedwood Plain,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,16.9235,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.80834 43.25923)
npri-27111-2023-17,2023,27111,Union Drawn Steel,,manufacturing,-79.80834,43.25923,Mixedwood Plain,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,9.2367,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.80834 43.25923)
npri-27111-2023-18,2023,27111,Union Drawn Steel,,manufacturing,-79.80834,43.25923,Mixedwood Plain,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,Transfers for Recycling / Transferts pour recyclage,Metal Recovery,25.8586,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-79.80834 43.25923)
